Date,Symbols,Close
2017-09-26,2s.bk,3.871999979019165
2017-09-26,7up.bk,0.4399999976158142
2017-09-26,a.bk,6.550000190734863
2017-09-26,a5.bk,14.0
2017-09-27,2s.bk,3.8399999141693115
2017-09-27,7up.bk,0.44999998807907104
2017-09-27,a.bk,6.550000190734863
2017-09-27,a5.bk,14.0
2017-09-28,2s.bk,3.8399999141693115
2017-09-28,7up.bk,0.44999998807907104
2017-09-28,a.bk,6.5
2017-09-28,a5.bk,14.0
2017-09-29,2s.bk,3.8399999141693115
2017-09-29,7up.bk,0.44999998807907104
2017-09-29,a.bk,6.5
2017-09-29,a5.bk,14.0
2017-10-02,2s.bk,3.8239998817443848
2017-10-02,7up.bk,0.46000000834465027
2017-10-02,a.bk,6.550000190734863
2017-10-02,a5.bk,14.0
2017-10-03,2s.bk,3.8399999141693115
2017-10-03,7up.bk,0.4699999988079071
2017-10-03,a.bk,6.550000190734863
2017-10-03,a5.bk,14.0
2017-10-04,2s.bk,3.8239998817443848
2017-10-04,7up.bk,0.47999998927116394
2017-10-04,a.bk,6.550000190734863
2017-10-04,a5.bk,14.0
2017-10-05,2s.bk,3.7920000553131104
2017-10-05,7up.bk,0.5299999713897705
2017-10-05,a.bk,6.550000190734863
2017-10-05,a5.bk,14.0
2017-10-06,2s.bk,3.7760000228881836
2017-10-06,7up.bk,0.6800000071525574
2017-10-06,a.bk,6.550000190734863
2017-10-06,a5.bk,14.0
2017-10-09,2s.bk,3.7760000228881836
2017-10-09,7up.bk,0.6499999761581421
2017-10-09,a.bk,6.550000190734863
2017-10-09,a5.bk,14.0
2017-10-10,2s.bk,3.759999990463257
2017-10-10,7up.bk,0.7699999809265137
2017-10-10,a.bk,6.550000190734863
2017-10-10,a5.bk,14.0
2017-10-11,2s.bk,3.7119998931884766
2017-10-11,7up.bk,0.7599999904632568
2017-10-11,a.bk,6.550000190734863
2017-10-11,a5.bk,14.0
2017-10-12,2s.bk,3.7119998931884766
2017-10-12,7up.bk,0.7400000095367432
2017-10-12,a.bk,6.550000190734863
2017-10-12,a5.bk,14.0
2017-10-16,2s.bk,3.7119998931884766
2017-10-16,7up.bk,0.6899999976158142
2017-10-16,a.bk,6.5
2017-10-16,a5.bk,14.0
2017-10-17,2s.bk,3.7119998931884766
2017-10-17,7up.bk,0.6700000166893005
2017-10-17,a.bk,6.550000190734863
2017-10-17,a5.bk,14.0
2017-10-18,2s.bk,3.696000099182129
2017-10-18,7up.bk,0.7099999785423279
2017-10-18,a.bk,6.449999809265137
2017-10-18,a5.bk,14.0
2017-10-19,2s.bk,3.6480000019073486
2017-10-19,7up.bk,0.6899999976158142
2017-10-19,a.bk,6.5
2017-10-19,a5.bk,14.0
2017-10-20,2s.bk,3.615999937057495
2017-10-20,7up.bk,0.7099999785423279
2017-10-20,a.bk,6.5
2017-10-20,a5.bk,14.0
2017-10-24,2s.bk,3.615999937057495
2017-10-24,7up.bk,0.7300000190734863
2017-10-24,a.bk,6.550000190734863
2017-10-24,a5.bk,14.0
2017-10-25,2s.bk,3.631999969482422
2017-10-25,7up.bk,0.75
2017-10-25,a.bk,6.5
2017-10-25,a5.bk,14.0
2017-10-27,2s.bk,3.631999969482422
2017-10-27,7up.bk,0.7599999904632568
2017-10-27,a.bk,6.550000190734863
2017-10-27,a5.bk,14.0
2017-10-30,2s.bk,3.5999999046325684
2017-10-30,7up.bk,0.7300000190734863
2017-10-30,a.bk,6.550000190734863
2017-10-30,a5.bk,14.0
2017-10-31,2s.bk,3.5840001106262207
2017-10-31,7up.bk,0.7099999785423279
2017-10-31,a.bk,6.550000190734863
2017-10-31,a5.bk,14.0
2017-11-01,2s.bk,3.503999948501587
2017-11-01,7up.bk,0.6899999976158142
2017-11-01,a.bk,6.550000190734863
2017-11-01,a5.bk,14.0
2017-11-02,2s.bk,3.3919999599456787
2017-11-02,7up.bk,0.699999988079071
2017-11-02,a.bk,6.5
2017-11-02,a5.bk,14.0
2017-11-03,2s.bk,3.3440001010894775
2017-11-03,7up.bk,0.7200000286102295
2017-11-03,a.bk,6.550000190734863
2017-11-03,a5.bk,14.0
2017-11-06,2s.bk,3.3440001010894775
2017-11-06,7up.bk,0.7200000286102295
2017-11-06,a.bk,6.550000190734863
2017-11-06,a5.bk,14.0
2017-11-07,2s.bk,3.328000068664551
2017-11-07,7up.bk,0.699999988079071
2017-11-07,a.bk,6.550000190734863
2017-11-07,a5.bk,14.0
2017-11-08,2s.bk,3.375999927520752
2017-11-08,7up.bk,0.699999988079071
2017-11-08,a.bk,6.550000190734863
2017-11-08,a5.bk,14.0
2017-11-09,2s.bk,3.808000087738037
2017-11-09,7up.bk,0.699999988079071
2017-11-09,a.bk,6.550000190734863
2017-11-09,a5.bk,14.0
2017-11-10,2s.bk,3.808000087738037
2017-11-10,7up.bk,0.6899999976158142
2017-11-10,a.bk,6.550000190734863
2017-11-10,a5.bk,14.0
2017-11-13,2s.bk,3.871999979019165
2017-11-13,7up.bk,0.699999988079071
2017-11-13,a.bk,6.550000190734863
2017-11-13,a5.bk,14.0
2017-11-14,2s.bk,3.9679999351501465
2017-11-14,7up.bk,0.6899999976158142
2017-11-14,a.bk,6.550000190734863
2017-11-14,a5.bk,14.0
2017-11-15,2s.bk,3.9519999027252197
2017-11-15,7up.bk,0.6899999976158142
2017-11-15,a.bk,6.550000190734863
2017-11-15,a5.bk,14.0
2017-11-16,2s.bk,3.9679999351501465
2017-11-16,7up.bk,0.699999988079071
2017-11-16,a.bk,6.550000190734863
2017-11-16,a5.bk,14.0
2017-11-17,2s.bk,3.9679999351501465
2017-11-17,7up.bk,0.699999988079071
2017-11-17,a.bk,6.550000190734863
2017-11-17,a5.bk,14.0
2017-11-20,2s.bk,3.9839999675750732
2017-11-20,7up.bk,0.7099999785423279
2017-11-20,a.bk,6.550000190734863
2017-11-20,a5.bk,14.0
2017-11-21,2s.bk,3.9519999027252197
2017-11-21,7up.bk,0.6600000262260437
2017-11-21,a.bk,6.550000190734863
2017-11-21,a5.bk,14.0
2017-11-22,2s.bk,3.9679999351501465
2017-11-22,7up.bk,0.6700000166893005
2017-11-22,a.bk,6.550000190734863
2017-11-22,a5.bk,14.0
2017-11-23,2s.bk,3.9519999027252197
2017-11-23,7up.bk,0.6200000047683716
2017-11-23,a.bk,6.550000190734863
2017-11-23,a5.bk,14.0
2017-11-24,2s.bk,3.9679999351501465
2017-11-24,7up.bk,0.6399999856948853
2017-11-24,a.bk,6.550000190734863
2017-11-24,a5.bk,14.0
2017-11-27,2s.bk,3.9519999027252197
2017-11-27,7up.bk,0.6499999761581421
2017-11-27,a.bk,6.550000190734863
2017-11-27,a5.bk,14.0
2017-11-28,2s.bk,3.9519999027252197
2017-11-28,7up.bk,0.6399999856948853
2017-11-28,a.bk,6.550000190734863
2017-11-28,a5.bk,14.0
2017-11-29,2s.bk,3.9519999027252197
2017-11-29,7up.bk,0.6299999952316284
2017-11-29,a.bk,6.550000190734863
2017-11-29,a5.bk,14.0
2017-11-30,2s.bk,3.9519999027252197
2017-11-30,7up.bk,0.6200000047683716
2017-11-30,a.bk,6.550000190734863
2017-11-30,a5.bk,14.0
2017-12-01,2s.bk,3.9519999027252197
2017-12-01,7up.bk,0.6299999952316284
2017-12-01,a.bk,6.550000190734863
2017-12-01,a5.bk,14.0
2017-12-04,2s.bk,3.936000108718872
2017-12-04,7up.bk,0.6100000143051147
2017-12-04,a.bk,6.550000190734863
2017-12-04,a5.bk,14.0
2017-12-06,2s.bk,3.9519999027252197
2017-12-06,7up.bk,0.6000000238418579
2017-12-06,a.bk,6.550000190734863
2017-12-06,a5.bk,14.0
2017-12-07,2s.bk,3.936000108718872
2017-12-07,7up.bk,0.5299999713897705
2017-12-07,a.bk,6.550000190734863
2017-12-07,a5.bk,14.0
2017-12-08,2s.bk,3.888000011444092
2017-12-08,7up.bk,0.5600000023841858
2017-12-08,a.bk,6.550000190734863
2017-12-08,a5.bk,14.0
2017-12-12,2s.bk,3.9040000438690186
2017-12-12,7up.bk,0.5199999809265137
2017-12-12,a.bk,6.550000190734863
2017-12-12,a5.bk,14.0
2017-12-13,2s.bk,3.9519999027252197
2017-12-13,7up.bk,0.5099999904632568
2017-12-13,a.bk,6.550000190734863
2017-12-13,a5.bk,14.0
2017-12-14,2s.bk,3.9519999027252197
2017-12-14,7up.bk,0.5
2017-12-14,a.bk,6.550000190734863
2017-12-14,a5.bk,14.0
2017-12-15,2s.bk,3.9040000438690186
2017-12-15,7up.bk,0.5
2017-12-15,a.bk,6.550000190734863
2017-12-15,a5.bk,14.0
2017-12-18,2s.bk,3.888000011444092
2017-12-18,7up.bk,0.49000000953674316
2017-12-18,a.bk,6.550000190734863
2017-12-18,a5.bk,14.0
2017-12-19,2s.bk,3.871999979019165
2017-12-19,7up.bk,0.5
2017-12-19,a.bk,6.550000190734863
2017-12-19,a5.bk,14.0
2017-12-20,2s.bk,3.8559999465942383
2017-12-20,7up.bk,0.6000000238418579
2017-12-20,a.bk,6.550000190734863
2017-12-20,a5.bk,14.0
2017-12-21,2s.bk,3.9040000438690186
2017-12-21,7up.bk,0.5899999737739563
2017-12-21,a.bk,6.550000190734863
2017-12-21,a5.bk,14.0
2017-12-22,2s.bk,4.039999961853027
2017-12-22,7up.bk,0.550000011920929
2017-12-22,a.bk,6.550000190734863
2017-12-22,a5.bk,14.0
2017-12-25,2s.bk,3.9839999675750732
2017-12-25,7up.bk,0.5600000023841858
2017-12-25,a.bk,6.550000190734863
2017-12-25,a5.bk,14.0
2017-12-26,2s.bk,4.0
2017-12-26,7up.bk,0.6000000238418579
2017-12-26,a.bk,6.550000190734863
2017-12-26,a5.bk,14.0
2017-12-27,2s.bk,4.0
2017-12-27,7up.bk,0.5699999928474426
2017-12-27,a.bk,6.599999904632568
2017-12-27,a5.bk,14.0
2017-12-28,2s.bk,3.9679999351501465
2017-12-28,7up.bk,0.5699999928474426
2017-12-28,a.bk,6.550000190734863
2017-12-28,a5.bk,14.0
2017-12-29,2s.bk,4.0
2017-12-29,7up.bk,0.5699999928474426
2017-12-29,a.bk,6.599999904632568
2017-12-29,a5.bk,14.0
2018-01-03,2s.bk,3.9519999027252197
2018-01-03,7up.bk,0.5799999833106995
2018-01-03,a.bk,6.599999904632568
2018-01-03,a5.bk,14.0
2018-01-04,2s.bk,3.9519999027252197
2018-01-04,7up.bk,0.5699999928474426
2018-01-04,a.bk,6.650000095367432
2018-01-04,a5.bk,14.0
2018-01-05,2s.bk,3.7760000228881836
2018-01-05,7up.bk,0.5600000023841858
2018-01-05,a.bk,6.650000095367432
2018-01-05,a5.bk,14.0
2018-01-08,2s.bk,3.7279999256134033
2018-01-08,7up.bk,0.5600000023841858
2018-01-08,a.bk,6.599999904632568
2018-01-08,a5.bk,14.0
2018-01-09,2s.bk,3.759999990463257
2018-01-09,7up.bk,0.6100000143051147
2018-01-09,a.bk,6.599999904632568
2018-01-09,a5.bk,14.0
2018-01-10,2s.bk,3.808000087738037
2018-01-10,7up.bk,0.6000000238418579
2018-01-10,a.bk,6.599999904632568
2018-01-10,a5.bk,14.0
2018-01-11,2s.bk,3.8399999141693115
2018-01-11,7up.bk,0.6299999952316284
2018-01-11,a.bk,6.599999904632568
2018-01-11,a5.bk,14.0
2018-01-12,2s.bk,3.888000011444092
2018-01-12,7up.bk,0.6899999976158142
2018-01-12,a.bk,6.599999904632568
2018-01-12,a5.bk,14.0
2018-01-15,2s.bk,3.8559999465942383
2018-01-15,7up.bk,0.699999988079071
2018-01-15,a.bk,6.599999904632568
2018-01-15,a5.bk,14.0
2018-01-16,2s.bk,3.8559999465942383
2018-01-16,7up.bk,0.6899999976158142
2018-01-16,a.bk,6.650000095367432
2018-01-16,a5.bk,14.0
2018-01-17,2s.bk,3.8559999465942383
2018-01-17,7up.bk,0.6899999976158142
2018-01-17,a.bk,6.650000095367432
2018-01-17,a5.bk,14.0
2018-01-18,2s.bk,3.8559999465942383
2018-01-18,7up.bk,0.6899999976158142
2018-01-18,a.bk,6.650000095367432
2018-01-18,a5.bk,14.0
2018-01-19,2s.bk,3.8559999465942383
2018-01-19,7up.bk,0.699999988079071
2018-01-19,a.bk,6.650000095367432
2018-01-19,a5.bk,14.0
2018-01-22,2s.bk,3.8559999465942383
2018-01-22,7up.bk,0.7200000286102295
2018-01-22,a.bk,6.650000095367432
2018-01-22,a5.bk,14.0
2018-01-23,2s.bk,3.8399999141693115
2018-01-23,7up.bk,0.6800000071525574
2018-01-23,a.bk,6.650000095367432
2018-01-23,a5.bk,14.0
2018-01-24,2s.bk,3.8239998817443848
2018-01-24,7up.bk,0.6600000262260437
2018-01-24,a.bk,6.650000095367432
2018-01-24,a5.bk,14.0
2018-01-25,2s.bk,3.8399999141693115
2018-01-25,7up.bk,0.6399999856948853
2018-01-25,a.bk,6.650000095367432
2018-01-25,a5.bk,14.0
2018-01-26,2s.bk,3.8399999141693115
2018-01-26,7up.bk,0.6200000047683716
2018-01-26,a.bk,6.650000095367432
2018-01-26,a5.bk,14.0
2018-01-29,2s.bk,3.8559999465942383
2018-01-29,7up.bk,0.6399999856948853
2018-01-29,a.bk,6.650000095367432
2018-01-29,a5.bk,14.0
2018-01-30,2s.bk,3.871999979019165
2018-01-30,7up.bk,0.6299999952316284
2018-01-30,a.bk,6.650000095367432
2018-01-30,a5.bk,14.0
2018-01-31,2s.bk,3.871999979019165
2018-01-31,7up.bk,0.6299999952316284
2018-01-31,a.bk,6.650000095367432
2018-01-31,a5.bk,14.0
2018-02-01,2s.bk,3.8559999465942383
2018-02-01,7up.bk,0.6399999856948853
2018-02-01,a.bk,6.699999809265137
2018-02-01,a5.bk,14.0
2018-02-02,2s.bk,3.808000087738037
2018-02-02,7up.bk,0.6499999761581421
2018-02-02,a.bk,6.650000095367432
2018-02-02,a5.bk,14.0
2018-02-05,2s.bk,3.808000087738037
2018-02-05,7up.bk,0.6800000071525574
2018-02-05,a.bk,6.650000095367432
2018-02-05,a5.bk,14.0
2018-02-06,2s.bk,3.74399995803833
2018-02-06,7up.bk,0.7099999785423279
2018-02-06,a.bk,6.650000095367432
2018-02-06,a5.bk,14.0
2018-02-07,2s.bk,3.7760000228881836
2018-02-07,7up.bk,0.7400000095367432
2018-02-07,a.bk,6.650000095367432
2018-02-07,a5.bk,14.0
2018-02-08,2s.bk,3.8239998817443848
2018-02-08,7up.bk,0.7099999785423279
2018-02-08,a.bk,6.650000095367432
2018-02-08,a5.bk,14.0
2018-02-09,2s.bk,3.7920000553131104
2018-02-09,7up.bk,0.699999988079071
2018-02-09,a.bk,6.650000095367432
2018-02-09,a5.bk,14.0
2018-02-12,2s.bk,3.808000087738037
2018-02-12,7up.bk,0.6899999976158142
2018-02-12,a.bk,6.650000095367432
2018-02-12,a5.bk,14.0
2018-02-13,2s.bk,3.808000087738037
2018-02-13,7up.bk,0.6800000071525574
2018-02-13,a.bk,6.650000095367432
2018-02-13,a5.bk,14.0
2018-02-14,2s.bk,3.7760000228881836
2018-02-14,7up.bk,0.6800000071525574
2018-02-14,a.bk,6.650000095367432
2018-02-14,a5.bk,14.0
2018-02-15,2s.bk,3.808000087738037
2018-02-15,7up.bk,0.6899999976158142
2018-02-15,a.bk,6.699999809265137
2018-02-15,a5.bk,14.0
2018-02-16,2s.bk,3.808000087738037
2018-02-16,7up.bk,0.6800000071525574
2018-02-16,a.bk,6.699999809265137
2018-02-16,a5.bk,14.0
2018-02-19,2s.bk,3.7920000553131104
2018-02-19,7up.bk,0.6600000262260437
2018-02-19,a.bk,6.650000095367432
2018-02-19,a5.bk,14.0
2018-02-20,2s.bk,3.7920000553131104
2018-02-20,7up.bk,0.6600000262260437
2018-02-20,a.bk,6.699999809265137
2018-02-20,a5.bk,14.0
2018-02-21,2s.bk,3.808000087738037
2018-02-21,7up.bk,0.6499999761581421
2018-02-21,a.bk,6.699999809265137
2018-02-21,a5.bk,14.0
2018-02-22,2s.bk,3.7920000553131104
2018-02-22,7up.bk,0.6399999856948853
2018-02-22,a.bk,6.650000095367432
2018-02-22,a5.bk,14.0
2018-02-23,2s.bk,3.808000087738037
2018-02-23,7up.bk,0.6299999952316284
2018-02-23,a.bk,6.699999809265137
2018-02-23,a5.bk,14.0
2018-02-26,2s.bk,3.7920000553131104
2018-02-26,7up.bk,0.6299999952316284
2018-02-26,a.bk,6.699999809265137
2018-02-26,a5.bk,14.0
2018-02-27,2s.bk,3.808000087738037
2018-02-27,7up.bk,0.6299999952316284
2018-02-27,a.bk,6.699999809265137
2018-02-27,a5.bk,14.0
2018-02-28,2s.bk,3.7760000228881836
2018-02-28,7up.bk,0.6100000143051147
2018-02-28,a.bk,6.699999809265137
2018-02-28,a5.bk,14.0
2018-03-02,2s.bk,3.7760000228881836
2018-03-02,7up.bk,0.5799999833106995
2018-03-02,a.bk,6.699999809265137
2018-03-02,a5.bk,14.0
2018-03-05,2s.bk,3.7760000228881836
2018-03-05,7up.bk,0.5199999809265137
2018-03-05,a.bk,6.699999809265137
2018-03-05,a5.bk,14.0
2018-03-06,2s.bk,3.74399995803833
2018-03-06,7up.bk,0.5199999809265137
2018-03-06,a.bk,6.699999809265137
2018-03-06,a5.bk,14.0
2018-03-07,2s.bk,3.74399995803833
2018-03-07,7up.bk,0.5099999904632568
2018-03-07,a.bk,6.699999809265137
2018-03-07,a5.bk,14.0
2018-03-08,2s.bk,3.7119998931884766
2018-03-08,7up.bk,0.5400000214576721
2018-03-08,a.bk,6.699999809265137
2018-03-08,a5.bk,14.0
2018-03-09,2s.bk,3.568000078201294
2018-03-09,7up.bk,0.5299999713897705
2018-03-09,a.bk,6.699999809265137
2018-03-09,a5.bk,14.0
2018-03-12,2s.bk,3.5999999046325684
2018-03-12,7up.bk,0.550000011920929
2018-03-12,a.bk,6.699999809265137
2018-03-12,a5.bk,14.0
2018-03-13,2s.bk,3.6480000019073486
2018-03-13,7up.bk,0.5699999928474426
2018-03-13,a.bk,6.699999809265137
2018-03-13,a5.bk,14.0
2018-03-14,2s.bk,3.6640000343322754
2018-03-14,7up.bk,0.5600000023841858
2018-03-14,a.bk,6.699999809265137
2018-03-14,a5.bk,14.0
2018-03-15,2s.bk,3.680000066757202
2018-03-15,7up.bk,0.550000011920929
2018-03-15,a.bk,6.699999809265137
2018-03-15,a5.bk,14.0
2018-03-16,2s.bk,3.680000066757202
2018-03-16,7up.bk,0.550000011920929
2018-03-16,a.bk,6.699999809265137
2018-03-16,a5.bk,14.0
2018-03-19,2s.bk,3.680000066757202
2018-03-19,7up.bk,0.5400000214576721
2018-03-19,a.bk,6.650000095367432
2018-03-19,a5.bk,14.0
2018-03-20,2s.bk,3.6640000343322754
2018-03-20,7up.bk,0.5400000214576721
2018-03-20,a.bk,6.699999809265137
2018-03-20,a5.bk,14.0
2018-03-21,2s.bk,3.6640000343322754
2018-03-21,7up.bk,0.5299999713897705
2018-03-21,a.bk,6.699999809265137
2018-03-21,a5.bk,14.0
2018-03-22,2s.bk,3.6480000019073486
2018-03-22,7up.bk,0.5299999713897705
2018-03-22,a.bk,6.699999809265137
2018-03-22,a5.bk,14.0
2018-03-23,2s.bk,3.6480000019073486
2018-03-23,7up.bk,0.5299999713897705
2018-03-23,a.bk,6.650000095367432
2018-03-23,a5.bk,14.0
2018-03-26,2s.bk,3.6640000343322754
2018-03-26,7up.bk,0.550000011920929
2018-03-26,a.bk,6.699999809265137
2018-03-26,a5.bk,14.0
2018-03-27,2s.bk,3.6640000343322754
2018-03-27,7up.bk,0.550000011920929
2018-03-27,a.bk,6.699999809265137
2018-03-27,a5.bk,14.0
2018-03-28,2s.bk,3.631999969482422
2018-03-28,7up.bk,0.550000011920929
2018-03-28,a.bk,6.699999809265137
2018-03-28,a5.bk,14.0
2018-03-29,2s.bk,3.615999937057495
2018-03-29,7up.bk,0.5400000214576721
2018-03-29,a.bk,6.699999809265137
2018-03-29,a5.bk,14.0
2018-03-30,2s.bk,3.5999999046325684
2018-03-30,7up.bk,0.5400000214576721
2018-03-30,a.bk,6.699999809265137
2018-03-30,a5.bk,14.0
2018-04-02,2s.bk,3.552000045776367
2018-04-02,7up.bk,0.5299999713897705
2018-04-02,a.bk,6.699999809265137
2018-04-02,a5.bk,14.0
2018-04-03,2s.bk,3.568000078201294
2018-04-03,7up.bk,0.5299999713897705
2018-04-03,a.bk,6.699999809265137
2018-04-03,a5.bk,14.0
2018-04-04,2s.bk,3.5360000133514404
2018-04-04,7up.bk,0.5099999904632568
2018-04-04,a.bk,6.650000095367432
2018-04-04,a5.bk,14.0
2018-04-05,2s.bk,3.552000045776367
2018-04-05,7up.bk,0.5099999904632568
2018-04-05,a.bk,6.699999809265137
2018-04-05,a5.bk,14.0
2018-04-09,2s.bk,3.5360000133514404
2018-04-09,7up.bk,0.5299999713897705
2018-04-09,a.bk,6.699999809265137
2018-04-09,a5.bk,14.0
2018-04-10,2s.bk,3.5360000133514404
2018-04-10,7up.bk,0.5199999809265137
2018-04-10,a.bk,6.699999809265137
2018-04-10,a5.bk,14.0
2018-04-11,2s.bk,3.5360000133514404
2018-04-11,7up.bk,0.5199999809265137
2018-04-11,a.bk,6.699999809265137
2018-04-11,a5.bk,14.0
2018-04-12,2s.bk,3.568000078201294
2018-04-12,7up.bk,0.5199999809265137
2018-04-12,a.bk,6.699999809265137
2018-04-12,a5.bk,14.0
2018-04-17,2s.bk,3.5840001106262207
2018-04-17,7up.bk,0.5199999809265137
2018-04-17,a.bk,6.75
2018-04-17,a5.bk,14.0
2018-04-18,2s.bk,3.671999931335449
2018-04-18,7up.bk,0.5199999809265137
2018-04-18,a.bk,6.699999809265137
2018-04-18,a5.bk,14.0
2018-04-19,2s.bk,3.7079999446868896
2018-04-19,7up.bk,0.5099999904632568
2018-04-19,a.bk,6.699999809265137
2018-04-19,a5.bk,14.0
2018-04-20,2s.bk,3.671999931335449
2018-04-20,7up.bk,0.5099999904632568
2018-04-20,a.bk,6.699999809265137
2018-04-20,a5.bk,14.0
2018-04-23,2s.bk,3.690000057220459
2018-04-23,7up.bk,0.5099999904632568
2018-04-23,a.bk,6.699999809265137
2018-04-23,a5.bk,14.0
2018-04-24,2s.bk,3.671999931335449
2018-04-24,7up.bk,0.5
2018-04-24,a.bk,6.699999809265137
2018-04-24,a5.bk,14.0
2018-04-25,2s.bk,3.5999999046325684
2018-04-25,7up.bk,0.5
2018-04-25,a.bk,6.699999809265137
2018-04-25,a5.bk,14.0
2018-04-26,2s.bk,3.5460000038146973
2018-04-26,7up.bk,0.49000000953674316
2018-04-26,a.bk,6.699999809265137
2018-04-26,a5.bk,14.0
2018-04-27,2s.bk,3.4739999771118164
2018-04-27,7up.bk,0.49000000953674316
2018-04-27,a.bk,6.699999809265137
2018-04-27,a5.bk,14.0
2018-04-30,2s.bk,3.4019999504089355
2018-04-30,7up.bk,0.5
2018-04-30,a.bk,6.699999809265137
2018-04-30,a5.bk,14.0
2018-05-02,2s.bk,3.365999937057495
2018-05-02,7up.bk,0.5099999904632568
2018-05-02,a.bk,6.699999809265137
2018-05-02,a5.bk,14.0
2018-05-03,2s.bk,3.3299999237060547
2018-05-03,7up.bk,0.5
2018-05-03,a.bk,6.699999809265137
2018-05-03,a5.bk,14.0
2018-05-04,2s.bk,3.312000036239624
2018-05-04,7up.bk,0.5
2018-05-04,a.bk,6.699999809265137
2018-05-04,a5.bk,14.0
2018-05-07,2s.bk,3.2939999103546143
2018-05-07,7up.bk,0.49000000953674316
2018-05-07,a.bk,6.699999809265137
2018-05-07,a5.bk,14.0
2018-05-08,2s.bk,3.257999897003174
2018-05-08,7up.bk,0.5
2018-05-08,a.bk,6.650000095367432
2018-05-08,a5.bk,14.0
2018-05-09,2s.bk,3.240000009536743
2018-05-09,7up.bk,0.5
2018-05-09,a.bk,6.650000095367432
2018-05-09,a5.bk,14.0
2018-05-10,2s.bk,3.257999897003174
2018-05-10,7up.bk,0.5199999809265137
2018-05-10,a.bk,6.699999809265137
2018-05-10,a5.bk,14.0
2018-05-11,2s.bk,3.365999937057495
2018-05-11,7up.bk,0.5199999809265137
2018-05-11,a.bk,6.699999809265137
2018-05-11,a5.bk,14.0
2018-05-14,2s.bk,3.2760000228881836
2018-05-14,7up.bk,0.5099999904632568
2018-05-14,a.bk,6.699999809265137
2018-05-14,a5.bk,14.0
2018-05-15,2s.bk,3.2760000228881836
2018-05-15,7up.bk,0.5099999904632568
2018-05-15,a.bk,6.699999809265137
2018-05-15,a5.bk,14.0
2018-05-16,2s.bk,3.257999897003174
2018-05-16,7up.bk,0.5099999904632568
2018-05-16,a.bk,6.699999809265137
2018-05-16,a5.bk,14.0
2018-05-17,2s.bk,3.240000009536743
2018-05-17,7up.bk,0.5099999904632568
2018-05-17,a.bk,6.699999809265137
2018-05-17,a5.bk,14.0
2018-05-18,2s.bk,3.257999897003174
2018-05-18,7up.bk,0.5199999809265137
2018-05-18,a.bk,6.699999809265137
2018-05-18,a5.bk,14.0
2018-05-21,2s.bk,3.240000009536743
2018-05-21,7up.bk,0.5199999809265137
2018-05-21,a.bk,6.699999809265137
2018-05-21,a5.bk,14.0
2018-05-22,2s.bk,3.240000009536743
2018-05-22,7up.bk,0.5199999809265137
2018-05-22,a.bk,6.699999809265137
2018-05-22,a5.bk,14.0
2018-05-23,2s.bk,3.2760000228881836
2018-05-23,7up.bk,0.5600000023841858
2018-05-23,a.bk,6.699999809265137
2018-05-23,a5.bk,14.0
2018-05-24,2s.bk,3.240000009536743
2018-05-24,7up.bk,0.5600000023841858
2018-05-24,a.bk,6.699999809265137
2018-05-24,a5.bk,14.0
2018-05-25,2s.bk,3.257999897003174
2018-05-25,7up.bk,0.550000011920929
2018-05-25,a.bk,6.699999809265137
2018-05-25,a5.bk,14.0
2018-05-28,2s.bk,3.240000009536743
2018-05-28,7up.bk,0.550000011920929
2018-05-28,a.bk,6.699999809265137
2018-05-28,a5.bk,14.0
2018-05-30,2s.bk,3.2219998836517334
2018-05-30,7up.bk,0.5699999928474426
2018-05-30,a.bk,6.699999809265137
2018-05-30,a5.bk,14.0
2018-05-31,2s.bk,3.1500000953674316
2018-05-31,7up.bk,0.5899999737739563
2018-05-31,a.bk,6.699999809265137
2018-05-31,a5.bk,14.0
2018-06-01,2s.bk,3.186000108718872
2018-06-01,7up.bk,0.5799999833106995
2018-06-01,a.bk,6.650000095367432
2018-06-01,a5.bk,14.0
2018-06-04,2s.bk,3.186000108718872
2018-06-04,7up.bk,0.5699999928474426
2018-06-04,a.bk,6.699999809265137
2018-06-04,a5.bk,14.0
2018-06-05,2s.bk,3.1679999828338623
2018-06-05,7up.bk,0.550000011920929
2018-06-05,a.bk,6.699999809265137
2018-06-05,a5.bk,14.0
2018-06-06,2s.bk,3.1679999828338623
2018-06-06,7up.bk,0.5799999833106995
2018-06-06,a.bk,6.699999809265137
2018-06-06,a5.bk,14.0
2018-06-07,2s.bk,3.186000108718872
2018-06-07,7up.bk,0.5699999928474426
2018-06-07,a.bk,6.699999809265137
2018-06-07,a5.bk,14.0
2018-06-08,2s.bk,3.1679999828338623
2018-06-08,7up.bk,0.5699999928474426
2018-06-08,a.bk,6.699999809265137
2018-06-08,a5.bk,14.0
2018-06-11,2s.bk,3.1679999828338623
2018-06-11,7up.bk,0.5600000023841858
2018-06-11,a.bk,6.699999809265137
2018-06-11,a5.bk,14.0
2018-06-12,2s.bk,3.1500000953674316
2018-06-12,7up.bk,0.5600000023841858
2018-06-12,a.bk,6.699999809265137
2018-06-12,a5.bk,14.0
2018-06-13,2s.bk,3.131999969482422
2018-06-13,7up.bk,0.5600000023841858
2018-06-13,a.bk,6.699999809265137
2018-06-13,a5.bk,14.0
2018-06-14,2s.bk,3.114000082015991
2018-06-14,7up.bk,0.5600000023841858
2018-06-14,a.bk,6.699999809265137
2018-06-14,a5.bk,14.0
