,date,province,PM25,O3,CO,cluster
245,2020-09-08,สงขลา,23.041666666666668,104,170,0
246,2020-09-08,สุราษฎร์ธานี,10.130434782608695,62,100,1
247,2020-09-08,ยะลา,13.083333333333334,78,160,0
248,2020-09-08,กรุงเทพฯ,12.246969696969696,81,150,0
249,2020-09-08,ชลบุรี,14.23943661971831,81,80,0
250,2020-09-15,เชียงราย,12.979166666666666,99,220,0
251,2020-09-15,เชียงใหม่,13.791666666666666,57,190,1
252,2020-09-15,น่าน,8.625,58,150,1
253,2020-09-15,พะเยา,13.625,78,180,0
254,2020-09-15,แพร่,11.541666666666666,75,200,0
255,2020-09-15,แม่ฮ่องสอน,5.125,26,80,1
256,2020-09-15,ลำปาง,10.357894736842105,104,230,0
257,2020-09-15,ลำพูน,19.416666666666668,47,150,2
258,2020-09-15,ขอนแก่น,19.5,96,200,2
259,2020-09-15,นครราชสีมา,15.916666666666666,88,160,2
260,2020-09-15,เลย,10.541666666666666,85,200,0
261,2020-09-15,หนองคาย,13.75,120,360,0
262,2020-09-15,อุบลราชธานี,7.708333333333333,64,150,1
263,2020-09-15,นครสวรรค์,21.75,80,210,2
264,2020-09-15,นนทบุรี,8.875,60,330,0
265,2020-09-15,ปทุมธานี,9.75,70,400,0
266,2020-09-15,พระนครศรีอยุธยา,12.833333333333334,72,280,0
267,2020-09-15,สมุทรปราการ,12.315315315315315,42,140,1
268,2020-09-15,สมุทรสาคร,11.25,53,120,1
269,2020-09-15,สระบุรี,21.479166666666668,71,120,2
270,2020-09-15,อุทัยธานี,23.4,79,190,2
271,2020-09-15,ตราด,19.473684210526315,59,70,2
272,2020-09-15,ปราจีนบุรี,13.666666666666666,68,100,1
273,2020-09-15,ระยอง,7.808333333333334,61,80,1
274,2020-09-15,ตาก,7.416666666666667,60,150,1
275,2020-09-15,ตรัง,4.916666666666667,52,80,1
276,2020-09-15,นครศรีธรรมราช,7.285714285714286,53,100,1
277,2020-09-15,ภูเก็ต,11.5,80,80,1
278,2020-09-15,สตูล,5.923076923076923,118,150,0
279,2020-09-15,สงขลา,22.416666666666668,87,140,2
280,2020-09-15,สุราษฎร์ธานี,9.583333333333334,46,80,1
281,2020-09-15,ยะลา,10.833333333333334,93,210,0
282,2020-09-15,กรุงเทพฯ,13.365141955835963,54,220,1
283,2020-09-15,ชลบุรี,9.222222222222221,56,100,1
284,2020-09-22,เชียงราย,8.25,48,280,0
285,2020-09-22,เชียงใหม่,10.695652173913043,122,630,1
286,2020-09-22,น่าน,6.531914893617022,36,260,0
287,2020-09-22,พะเยา,6.625,53,240,0
288,2020-09-22,แพร่,7.625,40,350,0
289,2020-09-22,แม่ฮ่องสอน,3.7083333333333335,27,170,0
290,2020-09-22,ลำปาง,7.168674698795181,58,230,0
291,2020-09-22,ลำพูน,15.166666666666666,72,390,1
292,2020-09-22,ขอนแก่น,13.173913043478262,92,470,1
293,2020-09-22,นครราชสีมา,14.958333333333334,92,560,1
294,2020-09-22,เลย,5.291666666666667,53,270,0
295,2020-09-22,หนองคาย,8.125,46,340,0
296,2020-09-22,อุบลราชธานี,8.416666666666666,48,340,0
297,2020-09-22,นครสวรรค์,13.791666666666666,53,310,1
298,2020-09-22,นนทบุรี,12.8125,34,3200,2
299,2020-09-22,ปทุมธานี,15.083333333333334,77,2000,2
300,2020-09-22,พระนครศรีอยุธยา,12.434782608695652,122,1010,1
301,2020-09-22,สมุทรปราการ,15.625,34,950,1
302,2020-09-22,สมุทรสาคร,14.851063829787234,33,480,0
303,2020-09-22,สระบุรี,18.541666666666668,69,460,1
304,2020-09-22,ตราด,21.272727272727273,36,240,1
305,2020-09-22,ปราจีนบุรี,9.916666666666666,56,240,0
306,2020-09-22,ระยอง,10.526785714285714,57,290,0
307,2020-09-22,กาญจนบุรี,8.5,38,200,0
308,2020-09-22,ตาก,6.25,36,240,0
309,2020-09-22,ตรัง,7.130434782608695,35,250,0
310,2020-09-22,นครศรีธรรมราช,8.235294117647058,40,260,0
311,2020-09-22,ภูเก็ต,17.958333333333332,64,260,1
312,2020-09-22,สตูล,6.045454545454546,90,450,0
313,2020-09-22,สงขลา,23.0,79,290,1
314,2020-09-22,สุราษฎร์ธานี,12.791666666666666,44,250,0
315,2020-09-22,ยะลา,11.3125,32,280,0
316,2020-09-22,กรุงเทพฯ,17.745425616547333,16,2010,2
317,2020-09-22,ชลบุรี,11.277777777777779,52,370,0
318,2020-10-01,เชียงราย,7.644444444444445,34,450,1
319,2020-10-01,เชียงใหม่,10.772727272727273,59,550,0
320,2020-10-01,น่าน,7.239130434782608,18,450,1
321,2020-10-01,พะเยา,6.458333333333333,35,360,1
322,2020-10-01,แพร่,6.708333333333333,22,410,1
323,2020-10-01,แม่ฮ่องสอน,3.0454545454545454,7,150,1
324,2020-10-01,ลำปาง,4.656716417910448,23,240,1
325,2020-10-01,ลำพูน,16.25,32,280,0
326,2020-10-01,ขอนแก่น,13.08695652173913,42,760,0
327,2020-10-01,นครราชสีมา,12.583333333333334,38,420,0
328,2020-10-01,เลย,5.0,29,470,1
329,2020-10-01,หนองคาย,14.333333333333334,42,720,0
330,2020-10-01,อุบลราชธานี,6.5,42,360,1
331,2020-10-01,นครสวรรค์,9.909090909090908,28,380,1
332,2020-10-01,นนทบุรี,7.934782608695652,15,1950,2
333,2020-10-01,ปทุมธานี,6.0,17,1000,2
334,2020-10-01,พระนครศรีอยุธยา,8.090909090909092,21,290,1
335,2020-10-01,สมุทรปราการ,15.314814814814815,37,560,0
336,2020-10-01,สมุทรสาคร,18.57777777777778,31,320,0
337,2020-10-01,สระบุรี,13.41304347826087,18,270,1
338,2020-10-01,อุทัยธานี,4.625,31,320,1
339,2020-10-01,ตราด,16.6875,24,180,0
340,2020-10-01,ปราจีนบุรี,15.578947368421053,15,710,2
341,2020-10-01,ระยอง,8.418181818181818,33,180,1
342,2020-10-01,กาญจนบุรี,6.818181818181818,22,180,1
343,2020-10-01,ตาก,6.0,24,230,1
344,2020-10-01,ตรัง,10.708333333333334,33,290,1
345,2020-10-01,นครศรีธรรมราช,9.28125,36,250,1
346,2020-10-01,ภูเก็ต,10.608695652173912,46,320,0
347,2020-10-01,ระนอง,11.0,29,180,1
348,2020-10-01,สตูล,12.227272727272727,69,400,0
349,2020-10-01,สงขลา,24.75,67,440,0
350,2020-10-01,สุราษฎร์ธานี,10.636363636363637,26,200,1
351,2020-10-01,ยะลา,13.675,51,330,0
352,2020-10-01,กรุงเทพฯ,13.971698113207546,27,1160,2
353,2020-10-01,ชลบุรี,6.855072463768116,30,270,1
354,2020-10-08,เชียงราย,11.85,62,240,1
355,2020-10-08,เชียงใหม่,12.826086956521738,70,340,1
356,2020-10-08,น่าน,11.130434782608695,57,250,1
357,2020-10-08,พะเยา,12.956521739130435,60,250,1
358,2020-10-08,แพร่,11.826086956521738,54,270,1
359,2020-10-08,แม่ฮ่องสอน,7.6521739130434785,55,240,1
360,2020-10-08,ลำปาง,7.797101449275362,75,290,1
361,2020-10-08,ลำพูน,20.82608695652174,71,350,1
362,2020-10-08,ขอนแก่น,17.91304347826087,69,340,1
363,2020-10-08,นครราชสีมา,16.304347826086957,59,360,1
364,2020-10-08,เลย,14.565217391304348,40,350,1
365,2020-10-08,หนองคาย,15.565217391304348,60,310,1
366,2020-10-08,อุบลราชธานี,4.956521739130435,34,250,0
367,2020-10-08,นครสวรรค์,14.130434782608695,57,530,1
368,2020-10-08,นนทบุรี,12.108695652173912,33,960,2
369,2020-10-08,ปทุมธานี,11.956521739130435,44,620,1
370,2020-10-08,พระนครศรีอยุธยา,11.91304347826087,52,400,1
371,2020-10-08,สมุทรปราการ,17.565217391304348,45,690,1
372,2020-10-08,สมุทรสาคร,19.565217391304348,26,1310,2
373,2020-10-08,สระบุรี,20.956521739130434,42,330,1
374,2020-10-08,อุทัยธานี,8.478260869565217,52,520,1
375,2020-10-08,ตราด,23.05,34,390,1
376,2020-10-08,ปราจีนบุรี,12.304347826086957,55,370,1
377,2020-10-08,ระยอง,13.481481481481481,76,380,1
378,2020-10-08,กาญจนบุรี,8.91304347826087,54,440,1
379,2020-10-08,ตรัง,5.869565217391305,20,170,0
380,2020-10-08,นครศรีธรรมราช,6.0,33,180,0
381,2020-10-08,ภูเก็ต,12.347826086956522,34,180,0
382,2020-10-08,สตูล,4.260869565217392,27,160,0
383,2020-10-08,สงขลา,22.73913043478261,26,180,1
384,2020-10-08,สุราษฎร์ธานี,8.391304347826088,33,160,0
385,2020-10-08,ยะลา,3.1739130434782608,34,190,0
386,2020-10-08,กรุงเทพฯ,16.85931254996003,25,1230,2
387,2020-10-08,ชลบุรี,12.808823529411764,64,420,1
388,2020-10-15,เชียงราย,12.979166666666666,51,220,1
389,2020-10-15,เชียงใหม่,13.456521739130435,98,970,0
390,2020-10-15,น่าน,15.127659574468085,35,220,1
391,2020-10-15,พะเยา,15.409090909090908,51,230,1
392,2020-10-15,แพร่,16.5,33,300,1
393,2020-10-15,แม่ฮ่องสอน,9.5,32,270,1
394,2020-10-15,ลำปาง,11.424242424242424,39,280,1
395,2020-10-15,ลำพูน,24.791666666666668,73,620,2
396,2020-10-15,ขอนแก่น,21.954545454545453,89,470,2
397,2020-10-15,นครราชสีมา,20.5,76,380,2
398,2020-10-15,เลย,9.954545454545455,30,540,1
399,2020-10-15,หนองคาย,14.541666666666666,50,260,1
400,2020-10-15,อุบลราชธานี,27.583333333333332,16,370,2
401,2020-10-15,นครสวรรค์,14.590909090909092,60,460,1
402,2020-10-15,นนทบุรี,12.195652173913043,189,2300,0
403,2020-10-15,ปทุมธานี,12.545454545454545,182,1410,0
404,2020-10-15,พระนครศรีอยุธยา,11.142857142857142,124,360,1
405,2020-10-15,สมุทรปราการ,19.45,122,1070,0
406,2020-10-15,สมุทรสาคร,17.933333333333334,73,420,2
407,2020-10-15,สระบุรี,30.791666666666668,133,640,2
408,2020-10-15,อุทัยธานี,9.166666666666666,65,400,1
409,2020-10-15,ตราด,23.55,43,250,2
410,2020-10-15,ปราจีนบุรี,18.08695652173913,143,560,0
411,2020-10-15,ระยอง,12.431654676258994,42,170,1
412,2020-10-15,กาญจนบุรี,8.5,37,180,1
413,2020-10-15,ตรัง,5.666666666666667,39,180,1
414,2020-10-15,นครศรีธรรมราช,6.151515151515151,37,180,1
415,2020-10-15,ภูเก็ต,14.791666666666666,52,180,1
416,2020-10-15,ระนอง,5.791666666666667,37,160,1
417,2020-10-15,สตูล,6.291666666666667,42,180,1
418,2020-10-15,สงขลา,23.666666666666668,38,200,2
419,2020-10-15,สุราษฎร์ธานี,7.681818181818182,36,180,1
420,2020-10-15,ยะลา,7.166666666666667,43,230,1
421,2020-10-15,กรุงเทพฯ,20.288357748650732,107,1560,0
422,2020-10-15,ชลบุรี,12.114285714285714,74,440,1
423,2020-10-22,เชียงราย,7.270833333333333,47,220,0
424,2020-10-22,เชียงใหม่,11.214285714285714,63,210,0
425,2020-10-22,น่าน,10.020833333333334,38,180,0
426,2020-10-22,พะเยา,6.458333333333333,41,210,0
427,2020-10-22,แพร่,9.25,35,220,0
428,2020-10-22,แม่ฮ่องสอน,4.541666666666667,53,170,0
429,2020-10-22,ลำปาง,6.0638297872340425,49,210,0
430,2020-10-22,ลำพูน,16.583333333333332,61,200,2
431,2020-10-22,ขอนแก่น,23.875,107,300,2
432,2020-10-22,นครราชสีมา,15.416666666666666,98,280,2
433,2020-10-22,เลย,7.041666666666667,69,270,0
434,2020-10-22,สกลนคร,7.608695652173913,109,270,0
435,2020-10-22,หนองคาย,11.333333333333334,92,280,0
436,2020-10-22,อุบลราชธานี,11.833333333333334,100,290,0
437,2020-10-22,นครสวรรค์,10.416666666666666,81,280,0
438,2020-10-22,นนทบุรี,12.69047619047619,144,860,1
439,2020-10-22,ปทุมธานี,11.875,116,560,0
440,2020-10-22,พระนครศรีอยุธยา,9.458333333333334,136,370,0
441,2020-10-22,สมุทรปราการ,18.825,120,360,2
442,2020-10-22,สมุทรสาคร,20.916666666666668,310,1280,1
443,2020-10-22,สระบุรี,17.75,93,250,2
444,2020-10-22,อุทัยธานี,5.958333333333333,81,300,0
445,2020-10-22,ตราด,27.235294117647058,49,310,2
446,2020-10-22,ปราจีนบุรี,10.416666666666666,88,240,0
447,2020-10-22,ระยอง,10.784722222222221,87,260,0
448,2020-10-22,กาญจนบุรี,15.375,85,380,2
449,2020-10-22,ตาก,5.125,46,270,0
450,2020-10-22,ตรัง,9.125,33,200,0
451,2020-10-22,นครศรีธรรมราช,7.230769230769231,33,250,0
452,2020-10-22,ภูเก็ต,18.541666666666668,30,260,2
453,2020-10-22,ระนอง,7.166666666666667,40,230,0
454,2020-10-22,สตูล,9.521739130434783,24,200,0
455,2020-10-22,สงขลา,24.416666666666668,43,300,2
456,2020-10-22,สุราษฎร์ธานี,9.25,28,280,0
457,2020-10-22,ยะลา,9.791666666666666,32,310,0
458,2020-10-22,กรุงเทพฯ,20.08653846153846,155,770,1
459,2020-10-22,ชลบุรี,11.879310344827585,85,240,0
460,2020-11-01,เชียงราย,10.104166666666666,49,350,0
