,date,provinceNo,co
1840,20210622,10.0,280
1841,20210622,9.0,300
1842,20210622,19.0,300
1843,20210622,11.0,220
1844,20210622,27.0,220
1845,20210622,15.0,320
1846,20210622,13.0,210
1847,20210622,76.0,200
1848,20210622,54.0,160
1849,20210622,52.0,160
1850,20210701,74.0,210
1851,20210701,71.0,400
1852,20210701,72.0,370
1853,20210701,63.0,210
1854,20210701,64.0,190
1855,20210701,69.0,200
1856,20210701,73.0,190
1857,20210701,70.0,180
1858,20210701,56.0,160
1859,20210701,43.0,200
1860,20210701,75.0,500
1861,20210701,41.0,220
1862,20210701,34.0,860
1863,20210701,36.0,680
1864,20210701,47.0,560
1865,20210701,40.0,240
1866,20210701,44.0,140
1867,20210701,53.0,410
1868,20210701,31.0,510
1869,20210701,0.0,240
1870,20210701,5.0,170
1871,20210701,3.0,180
1872,20210701,2.0,190
1873,20210701,1.0,270
1874,20210701,7.0,190
1875,20210701,6.0,180
1876,20210701,4.0,180
1877,20210701,8.0,220
1878,20210701,45.0,260
1879,20210701,57.0,170
1880,20210701,38.0,260
1881,20210701,29.0,220
1882,20210701,37.0,230
1883,20210701,39.0,310
1884,20210701,33.0,180
1885,20210701,49.0,190
1886,20210701,24.0,200
1887,20210701,20.0,200
1888,20210701,26.0,210
1889,20210701,12.0,400
1890,20210701,21.0,420
1891,20210701,10.0,290
1892,20210701,9.0,300
1893,20210701,19.0,220
1894,20210701,11.0,260
1895,20210701,27.0,180
1896,20210701,15.0,190
1897,20210701,13.0,200
1898,20210701,76.0,230
1899,20210701,54.0,170
1900,20210701,52.0,170
1901,20210708,74.0,310
1902,20210708,71.0,260
1903,20210708,72.0,260
1904,20210708,63.0,200
1905,20210708,64.0,190
1906,20210708,69.0,200
1907,20210708,73.0,180
1908,20210708,70.0,180
1909,20210708,56.0,150
1910,20210708,43.0,270
1911,20210708,75.0,820
1912,20210708,41.0,280
1913,20210708,36.0,560
1914,20210708,47.0,510
1915,20210708,40.0,340
1916,20210708,44.0,160
1917,20210708,53.0,710
1918,20210708,31.0,690
1919,20210708,0.0,330
1920,20210708,5.0,250
1921,20210708,3.0,320
1922,20210708,2.0,300
1923,20210708,1.0,610
1924,20210708,7.0,480
1925,20210708,6.0,240
1926,20210708,4.0,340
1927,20210708,8.0,310
1928,20210708,45.0,360
1929,20210708,57.0,190
1930,20210708,38.0,310
1931,20210708,29.0,340
1932,20210708,37.0,390
1933,20210708,39.0,220
1934,20210708,33.0,350
1935,20210708,49.0,280
1936,20210708,24.0,500
1937,20210708,20.0,360
1938,20210708,26.0,640
1939,20210708,12.0,310
1940,20210708,21.0,400
1941,20210708,10.0,420
1942,20210708,9.0,470
1943,20210708,19.0,450
1944,20210708,11.0,610
1945,20210708,27.0,240
1946,20210708,15.0,290
1947,20210708,13.0,320
1948,20210708,76.0,270
1949,20210708,54.0,190
1950,20210708,52.0,160
1951,20210715,74.0,290
1952,20210715,71.0,420
1953,20210715,72.0,290
1954,20210715,63.0,220
1955,20210715,64.0,290
1956,20210715,69.0,300
1957,20210715,73.0,240
1958,20210715,70.0,190
1959,20210715,56.0,200
1960,20210715,43.0,350
1961,20210715,41.0,460
1962,20210715,47.0,270
1963,20210715,40.0,660
1964,20210715,44.0,740
1965,20210715,53.0,260
1966,20210715,31.0,280
1967,20210715,0.0,310
1968,20210715,5.0,140
1969,20210715,3.0,310
1970,20210715,2.0,300
1971,20210715,1.0,270
1972,20210715,7.0,250
1973,20210715,6.0,360
1974,20210715,4.0,400
1975,20210715,8.0,460
1976,20210715,45.0,530
1977,20210715,57.0,260
1978,20210715,38.0,440
1979,20210715,29.0,670
1980,20210715,37.0,490
1981,20210715,39.0,660
1982,20210715,33.0,600
1983,20210715,49.0,360
1984,20210715,24.0,560
1985,20210715,20.0,500
1986,20210715,26.0,530
1987,20210715,12.0,400
1988,20210715,21.0,400
1989,20210715,10.0,420
1990,20210715,9.0,460
1991,20210715,19.0,350
1992,20210715,11.0,420
1993,20210715,27.0,470
1994,20210715,15.0,280
1995,20210715,13.0,370
1996,20210715,76.0,360
1997,20210715,54.0,260
1998,20210715,52.0,190
1999,20210722,74.0,240
2000,20210722,71.0,360
2001,20210722,72.0,290
2002,20210722,63.0,210
2003,20210722,64.0,260
2004,20210722,69.0,300
2005,20210722,73.0,240
2006,20210722,70.0,180
2007,20210722,56.0,210
2008,20210722,43.0,230
2009,20210722,75.0,430
2010,20210722,41.0,230
2011,20210722,34.0,700
2012,20210722,35.0,790
2013,20210722,36.0,750
2014,20210722,47.0,670
2015,20210722,40.0,530
2016,20210722,44.0,300
2017,20210722,53.0,220
2018,20210722,31.0,220
2019,20210722,0.0,260
2020,20210722,5.0,130
2021,20210722,3.0,230
2022,20210722,2.0,210
2023,20210722,1.0,240
2024,20210722,7.0,190
2025,20210722,6.0,270
2026,20210722,4.0,260
2027,20210722,8.0,290
2028,20210722,45.0,340
2029,20210722,57.0,270
2030,20210722,38.0,290
2031,20210722,29.0,230
2032,20210722,37.0,260
2033,20210722,39.0,390
2034,20210722,33.0,240
2035,20210722,49.0,240
2036,20210722,24.0,260
2037,20210722,20.0,240
2038,20210722,26.0,310
2039,20210722,12.0,340
2040,20210722,21.0,290
2041,20210722,10.0,310
2042,20210722,9.0,250
2043,20210722,19.0,230
2044,20210722,11.0,250
2045,20210722,27.0,220
2046,20210722,15.0,200
2047,20210722,13.0,200
2048,20210722,76.0,200
2049,20210722,54.0,180
2050,20210722,52.0,180
2051,20210801,74.0,280
2052,20210801,71.0,290
2053,20210801,72.0,230
2054,20210801,63.0,190
2055,20210801,64.0,180
2056,20210801,69.0,240
2057,20210801,73.0,180
2058,20210801,70.0,180
2059,20210801,56.0,170
2060,20210801,43.0,240
2061,20210801,75.0,530
2062,20210801,41.0,320
2063,20210801,34.0,850
2064,20210801,35.0,550
2065,20210801,36.0,200
2066,20210801,47.0,210
2067,20210801,40.0,170
2068,20210801,44.0,160
2069,20210801,53.0,600
2070,20210801,31.0,490
2071,20210801,0.0,250
2072,20210801,5.0,170
2073,20210801,3.0,200
2074,20210801,2.0,200
2075,20210801,1.0,280
2076,20210801,7.0,210
2077,20210801,6.0,210
2078,20210801,4.0,210
2079,20210801,8.0,230
2080,20210801,45.0,240
2081,20210801,57.0,200
2082,20210801,38.0,270
2083,20210801,29.0,250
2084,20210801,37.0,240
2085,20210801,39.0,220
2086,20210801,33.0,200
2087,20210801,49.0,180
2088,20210801,24.0,220
2089,20210801,20.0,190
2090,20210801,26.0,220
2091,20210801,12.0,230
2092,20210801,21.0,230
2093,20210801,10.0,240
2094,20210801,9.0,220
2095,20210801,19.0,220
2096,20210801,11.0,200
2097,20210801,27.0,260
2098,20210801,15.0,240
2099,20210801,13.0,240
2100,20210801,76.0,170
2101,20210801,54.0,190
2102,20210801,52.0,180
2103,20210808,74.0,350
2104,20210808,71.0,260
2105,20210808,72.0,340
2106,20210808,63.0,240
2107,20210808,64.0,200
2108,20210808,69.0,180
2109,20210808,73.0,180
2110,20210808,70.0,160
2111,20210808,56.0,160
2112,20210808,43.0,220
2113,20210808,75.0,590
2114,20210808,41.0,290
2115,20210808,34.0,980
2116,20210808,35.0,670
2117,20210808,36.0,170
2118,20210808,47.0,170
2119,20210808,40.0,200
2120,20210808,44.0,200
2121,20210808,53.0,780
2122,20210808,31.0,600
2123,20210808,0.0,240
2124,20210808,5.0,240
2125,20210808,3.0,240
2126,20210808,2.0,220
2127,20210808,1.0,370
2128,20210808,7.0,240
2129,20210808,6.0,200
2130,20210808,4.0,200
2131,20210808,8.0,200
2132,20210808,45.0,180
2133,20210808,57.0,170
2134,20210808,38.0,230
2135,20210808,29.0,230
2136,20210808,37.0,250
2137,20210808,39.0,210
2138,20210808,33.0,200
2139,20210808,49.0,200
2140,20210808,24.0,200
2141,20210808,20.0,200
2142,20210808,26.0,230
2143,20210808,12.0,220
2144,20210808,21.0,230
2145,20210808,10.0,310
2146,20210808,9.0,340
2147,20210808,19.0,310
2148,20210808,11.0,210
2149,20210808,27.0,220
2150,20210808,15.0,250
2151,20210808,13.0,220
2152,20210808,76.0,180
2153,20210808,54.0,160
2154,20210808,52.0,160
2155,20210815,74.0,260
2156,20210815,71.0,440
2157,20210815,72.0,400
2158,20210815,63.0,280
2159,20210815,64.0,270
2160,20210815,69.0,320
2161,20210815,73.0,240
2162,20210815,70.0,240
2163,20210815,56.0,170
2164,20210815,43.0,210
2165,20210815,75.0,440
2166,20210815,41.0,230
2167,20210815,34.0,740
2168,20210815,35.0,850
2169,20210815,47.0,280
2170,20210815,44.0,520
2171,20210815,53.0,220
2172,20210815,31.0,240
2173,20210815,0.0,220
2174,20210815,5.0,140
2175,20210815,3.0,220
2176,20210815,2.0,180
2177,20210815,1.0,260
2178,20210815,7.0,210
2179,20210815,6.0,240
2180,20210815,4.0,250
2181,20210815,8.0,310
2182,20210815,45.0,370
2183,20210815,57.0,300
2184,20210815,38.0,440
2185,20210815,29.0,240
2186,20210815,37.0,400
2187,20210815,39.0,430
2188,20210815,33.0,210
2189,20210815,49.0,200
2190,20210815,24.0,580
2191,20210815,20.0,340
2192,20210815,26.0,490
2193,20210815,12.0,250
2194,20210815,21.0,220
2195,20210815,10.0,240
2196,20210815,9.0,250
2197,20210815,19.0,240
2198,20210815,11.0,180
2199,20210815,27.0,200
2200,20210815,15.0,210
2201,20210815,13.0,200
2202,20210815,76.0,180
2203,20210815,54.0,190
2204,20210815,52.0,260
2205,20210822,74.0,230
2206,20210822,71.0,180
2207,20210822,72.0,250
2208,20210822,63.0,190
2209,20210822,64.0,190
2210,20210822,69.0,240
2211,20210822,73.0,210
2212,20210822,70.0,180
2213,20210822,56.0,160
2214,20210822,43.0,350
2215,20210822,41.0,520
2216,20210822,36.0,750
2217,20210822,47.0,280
2218,20210822,40.0,430
2219,20210822,44.0,240
2220,20210822,53.0,220
2221,20210822,31.0,220
2222,20210822,0.0,280
2223,20210822,5.0,190
2224,20210822,3.0,210
2225,20210822,2.0,260
2226,20210822,1.0,370
2227,20210822,7.0,240
2228,20210822,6.0,200
2229,20210822,4.0,330
2230,20210822,8.0,340
2231,20210822,45.0,290
2232,20210822,57.0,160
2233,20210822,38.0,510
2234,20210822,29.0,360
2235,20210822,37.0,670
2236,20210822,39.0,320
2237,20210822,33.0,240
2238,20210822,49.0,240
2239,20210822,24.0,640
2240,20210822,20.0,470
2241,20210822,26.0,620
2242,20210822,12.0,390
2243,20210822,21.0,450
2244,20210822,10.0,410
2245,20210822,9.0,440
2246,20210822,19.0,320
2247,20210822,11.0,230
2248,20210822,27.0,270
2249,20210822,15.0,230
2250,20210822,13.0,220
2251,20210822,76.0,220
2252,20210822,54.0,180
2253,20210822,52.0,180
2254,20210901,74.0,340
2255,20210901,71.0,290
2256,20210901,72.0,440
2257,20210901,63.0,210
2258,20210901,64.0,240
2259,20210901,69.0,240
2260,20210901,73.0,220
2261,20210901,70.0,170
2262,20210901,56.0,170
2263,20210901,43.0,410
2264,20210901,41.0,610
2265,20210901,36.0,840
2266,20210901,44.0,880
2267,20210901,0.0,330
2268,20210901,5.0,270
2269,20210901,3.0,280
2270,20210901,2.0,290
2271,20210901,1.0,640
2272,20210901,7.0,570
2273,20210901,6.0,400
2274,20210901,4.0,310
2275,20210901,8.0,360
2276,20210901,45.0,600
2277,20210901,57.0,360
2278,20210901,38.0,490
2279,20210901,29.0,470
2280,20210901,37.0,760
2281,20210901,39.0,300
2282,20210901,33.0,840
2283,20210901,49.0,690
2284,20210901,24.0,300
2285,20210901,20.0,350
2286,20210901,26.0,340
2287,20210901,12.0,230
2288,20210901,21.0,300
2289,20210901,10.0,500
2290,20210901,9.0,420
2291,20210901,19.0,510
2292,20210901,11.0,440
2293,20210901,27.0,330
2294,20210901,15.0,500
2295,20210901,13.0,500
2296,20210901,76.0,390
2297,20210901,54.0,210
2298,20210901,52.0,240
2299,20210908,74.0,210
2300,20210908,71.0,160
2301,20210908,72.0,210
2302,20210908,63.0,160
2303,20210908,64.0,180
2304,20210908,69.0,200
2305,20210908,73.0,180
2306,20210908,70.0,160
2307,20210908,56.0,250
2308,20210908,35.0,840
2309,20210908,36.0,470
2310,20210908,47.0,450
2311,20210908,40.0,390
2312,20210908,44.0,360
2313,20210908,53.0,500
2314,20210908,31.0,540
2315,20210908,0.0,400
2316,20210908,5.0,200
2317,20210908,3.0,380
2318,20210908,2.0,350
2319,20210908,1.0,620
2320,20210908,7.0,570
2321,20210908,6.0,360
2322,20210908,4.0,290
2323,20210908,8.0,300
2324,20210908,45.0,390
2325,20210908,57.0,260
2326,20210908,38.0,490
2327,20210908,29.0,260
2328,20210908,37.0,550
2329,20210908,39.0,350
2330,20210908,33.0,380
2331,20210908,49.0,340
2332,20210908,24.0,530
2333,20210908,20.0,420
2334,20210908,26.0,510
2335,20210908,12.0,480
2336,20210908,21.0,480
2337,20210908,10.0,540
2338,20210908,9.0,500
2339,20210908,19.0,500
2340,20210908,11.0,530
2341,20210908,27.0,290
2342,20210908,15.0,520
2343,20210908,13.0,520
2344,20210908,76.0,1000
2345,20210908,52.0,570
2346,20210915,74.0,200
2347,20210915,71.0,250
2348,20210915,72.0,260
2349,20210915,63.0,190
2350,20210915,64.0,200
2351,20210915,69.0,220
2352,20210915,73.0,190
2353,20210915,70.0,200
2354,20210915,56.0,230
2355,20210915,43.0,290
2356,20210915,75.0,820
2357,20210915,41.0,290
2358,20210915,47.0,430
2359,20210915,40.0,720
2360,20210915,53.0,220
2361,20210915,31.0,290
2362,20210915,0.0,450
2363,20210915,5.0,260
2364,20210915,3.0,370
2365,20210915,2.0,400
2366,20210915,1.0,390
2367,20210915,7.0,340
2368,20210915,6.0,410
2369,20210915,4.0,410
2370,20210915,8.0,440
2371,20210915,45.0,490
2372,20210915,57.0,260
2373,20210915,38.0,450
2374,20210915,29.0,280
2375,20210915,37.0,430
2376,20210915,39.0,510
2377,20210915,33.0,310
2378,20210915,49.0,400
2379,20210915,24.0,410
2380,20210915,20.0,480
2381,20210915,26.0,530
2382,20210915,12.0,300
2383,20210915,21.0,370
2384,20210915,10.0,530
2385,20210915,9.0,390
2386,20210915,19.0,300
2387,20210915,11.0,320
2388,20210915,27.0,340
2389,20210915,15.0,230
2390,20210915,13.0,590
2391,20210915,76.0,200
2392,20210915,54.0,190
2393,20210915,52.0,200
2394,20210922,74.0,210
2395,20210922,71.0,200
2396,20210922,72.0,200
2397,20210922,63.0,180
2398,20210922,64.0,200
2399,20210922,69.0,220
2400,20210922,73.0,220
2401,20210922,70.0,180
2402,20210922,56.0,720
2403,20210922,43.0,280
2404,20210922,75.0,640
2405,20210922,41.0,230
2406,20210922,36.0,480
2407,20210922,47.0,230
2408,20210922,40.0,390
2409,20210922,44.0,550
2410,20210922,53.0,200
2411,20210922,31.0,220
2412,20210922,0.0,300
2413,20210922,5.0,260
2414,20210922,3.0,260
2415,20210922,2.0,250
2416,20210922,1.0,370
2417,20210922,7.0,280
2418,20210922,6.0,270
2419,20210922,4.0,260
2420,20210922,8.0,300
2421,20210922,45.0,520
2422,20210922,57.0,480
2423,20210922,38.0,580
2424,20210922,29.0,560
2425,20210922,37.0,650
2426,20210922,39.0,390
2427,20210922,33.0,950
2428,20210922,24.0,300
2429,20210922,20.0,430
2430,20210922,26.0,410
2431,20210922,12.0,320
2432,20210922,21.0,360
2433,20210922,10.0,460
2434,20210922,9.0,400
2435,20210922,19.0,360
2436,20210922,11.0,250
2437,20210922,27.0,330
2438,20210922,15.0,230
2439,20210922,13.0,260
2440,20210922,76.0,220
2441,20210922,54.0,180
2442,20210922,52.0,180
2443,20211001,74.0,220
2444,20211001,71.0,350
2445,20211001,72.0,390
2446,20211001,63.0,290
2447,20211001,64.0,270
2448,20211001,69.0,220
2449,20211001,73.0,190
2450,20211001,70.0,270
2451,20211001,56.0,620
2452,20211001,43.0,360
2453,20211001,75.0,930
2454,20211001,41.0,390
2455,20211001,47.0,670
2456,20211001,53.0,360
2457,20211001,31.0,540
2458,20211001,0.0,420
2459,20211001,5.0,220
2460,20211001,3.0,370
2461,20211001,2.0,310
2462,20211001,1.0,530
2463,20211001,7.0,380
2464,20211001,6.0,380
2465,20211001,4.0,530
2466,20211001,8.0,480
2467,20211001,45.0,610
2468,20211001,57.0,480
2469,20211001,38.0,780
2470,20211001,29.0,660
2471,20211001,39.0,380
2472,20211001,24.0,510
2473,20211001,20.0,370
2474,20211001,26.0,550
2475,20211001,12.0,330
2476,20211001,21.0,420
2477,20211001,10.0,520
2478,20211001,9.0,500
2479,20211001,19.0,520
2480,20211001,11.0,500
2481,20211001,27.0,410
2482,20211001,15.0,470
2483,20211001,13.0,960
2484,20211001,76.0,460
2485,20211001,54.0,320
2486,20211001,52.0,370
2487,20211008,74.0,200
2488,20211008,71.0,180
2489,20211008,72.0,210
2490,20211008,63.0,180
2491,20211008,64.0,200
2492,20211008,69.0,200
2493,20211008,73.0,200
2494,20211008,70.0,180
2495,20211008,56.0,350
2496,20211008,43.0,880
2497,20211008,36.0,590
2498,20211008,47.0,450
2499,20211008,40.0,530
2500,20211008,44.0,420
2501,20211008,53.0,610
2502,20211008,31.0,570
2503,20211008,0.0,250
2504,20211008,5.0,200
2505,20211008,3.0,260
2506,20211008,2.0,220
2507,20211008,1.0,600
2508,20211008,7.0,670
2509,20211008,6.0,300
2510,20211008,4.0,280
2511,20211008,8.0,380
2512,20211008,45.0,420
2513,20211008,57.0,290
2514,20211008,38.0,540
2515,20211008,29.0,340
2516,20211008,37.0,470
2517,20211008,39.0,300
2518,20211008,33.0,450
2519,20211008,49.0,420
2520,20211008,24.0,300
2521,20211008,20.0,240
2522,20211008,26.0,300
2523,20211008,12.0,330
2524,20211008,21.0,280
2525,20211008,10.0,370
2526,20211008,9.0,350
2527,20211008,19.0,450
2528,20211008,11.0,440
2529,20211008,27.0,430
2530,20211008,15.0,380
2531,20211008,13.0,450
2532,20211008,76.0,870
2533,20211008,54.0,670
2534,20211015,74.0,310
2535,20211015,71.0,220
2536,20211015,72.0,380
2537,20211015,63.0,220
2538,20211015,64.0,210
2539,20211015,69.0,200
2540,20211015,73.0,200
2541,20211015,70.0,160
2542,20211015,56.0,280
2543,20211015,41.0,860
2544,20211015,47.0,460
2545,20211015,40.0,890
2546,20211015,53.0,310
2547,20211015,31.0,330
2548,20211015,0.0,300
2549,20211015,5.0,240
2550,20211015,3.0,290
2551,20211015,2.0,290
2552,20211015,1.0,360
2553,20211015,7.0,290
2554,20211015,6.0,280
2555,20211015,4.0,280
2556,20211015,8.0,320
2557,20211015,45.0,490
2558,20211015,57.0,330
2559,20211015,38.0,480
2560,20211015,29.0,770
2561,20211015,37.0,710
2562,20211015,39.0,430
2563,20211015,33.0,700
2564,20211015,49.0,670
2565,20211015,24.0,300
2566,20211015,20.0,310
2567,20211015,26.0,300
2568,20211015,12.0,290
2569,20211015,21.0,270
2570,20211015,10.0,460
2571,20211015,9.0,290
2572,20211015,19.0,490
2573,20211015,11.0,640
2574,20211015,27.0,240
2575,20211015,15.0,300
2576,20211015,13.0,870
2577,20211015,76.0,350
2578,20211015,54.0,180
2579,20211015,52.0,150
2580,20211022,74.0,450
2581,20211022,71.0,350
2582,20211022,72.0,360
2583,20211022,63.0,340
2584,20211022,64.0,500
2585,20211022,69.0,420
2586,20211022,73.0,460
2587,20211022,70.0,330
2588,20211022,43.0,980
2589,20211022,41.0,610
2590,20211022,35.0,730
2591,20211022,36.0,570
2592,20211022,47.0,480
2593,20211022,40.0,580
2594,20211022,44.0,540
2595,20211022,53.0,510
2596,20211022,31.0,520
2597,20211022,0.0,450
2598,20211022,5.0,240
2599,20211022,3.0,440
2600,20211022,2.0,440
2601,20211022,1.0,560
2602,20211022,7.0,500
2603,20211022,6.0,490
2604,20211022,4.0,460
2605,20211022,8.0,520
2606,20211022,57.0,760
2607,20211022,38.0,660
2608,20211022,37.0,500
2609,20211022,39.0,410
2610,20211022,33.0,630
2611,20211022,49.0,630
2612,20211022,24.0,420
2613,20211022,20.0,470
2614,20211022,26.0,480
2615,20211022,12.0,420
2616,20211022,21.0,470
2617,20211022,10.0,490
2618,20211022,9.0,510
2619,20211022,19.0,530
2620,20211022,11.0,350
2621,20211022,27.0,340
2622,20211022,15.0,450
2623,20211022,13.0,450
2624,20211022,76.0,480
2625,20211022,54.0,440
2626,20211022,52.0,460
0,20211101,74.0,270
1,20211101,71.0,270
2,20211101,72.0,250
3,20211101,63.0,240
4,20211101,64.0,250
5,20211101,69.0,240
6,20211101,73.0,250
7,20211101,70.0,240
8,20211101,56.0,510
9,20211101,43.0,700
10,20211101,75.0,630
11,20211101,41.0,310
12,20211101,34.0,690
13,20211101,35.0,460
14,20211101,36.0,380
15,20211101,47.0,340
16,20211101,40.0,390
17,20211101,44.0,380
18,20211101,53.0,320
19,20211101,31.0,310
20,20211101,0.0,400
21,20211101,5.0,360
22,20211101,3.0,400
23,20211101,2.0,330
24,20211101,1.0,460
25,20211101,7.0,400
26,20211101,6.0,400
27,20211101,4.0,370
28,20211101,8.0,390
29,20211101,45.0,480
30,20211101,57.0,500
31,20211101,38.0,550
32,20211101,29.0,540
33,20211101,37.0,520
34,20211101,39.0,310
35,20211101,33.0,400
36,20211101,49.0,370
37,20211101,24.0,390
38,20211101,20.0,390
39,20211101,26.0,370
40,20211101,12.0,350
41,20211101,21.0,370
42,20211101,10.0,380
43,20211101,9.0,330
44,20211101,19.0,340
45,20211101,11.0,450
46,20211101,27.0,290
47,20211101,15.0,360
48,20211101,13.0,360
49,20211101,76.0,250
50,20211101,54.0,260
51,20211101,52.0,250
52,20211108,74.0,270
53,20211108,71.0,280
54,20211108,72.0,270
55,20211108,63.0,250
56,20211108,64.0,240
57,20211108,69.0,220
58,20211108,73.0,230
59,20211108,70.0,240
60,20211108,56.0,490
61,20211108,43.0,670
62,20211108,75.0,550
63,20211108,41.0,360
64,20211108,34.0,570
65,20211108,35.0,420
66,20211108,36.0,330
67,20211108,47.0,250
68,20211108,40.0,260
69,20211108,44.0,300
70,20211108,53.0,260
71,20211108,31.0,240
72,20211108,0.0,300
73,20211108,5.0,360
74,20211108,3.0,280
75,20211108,2.0,300
76,20211108,1.0,320
77,20211108,7.0,340
78,20211108,6.0,270
79,20211108,4.0,340
80,20211108,8.0,290
81,20211108,45.0,510
82,20211108,57.0,540
83,20211108,38.0,350
84,20211108,29.0,580
85,20211108,37.0,480
86,20211108,39.0,420
87,20211108,33.0,260
88,20211108,49.0,280
89,20211108,24.0,410
90,20211108,20.0,470
91,20211108,26.0,510
92,20211108,12.0,390
93,20211108,21.0,440
94,20211108,10.0,520
95,20211108,9.0,490
96,20211108,19.0,450
97,20211108,11.0,410
98,20211108,27.0,450
99,20211108,15.0,550
100,20211108,13.0,400
101,20211108,76.0,330
102,20211108,54.0,360
103,20211108,52.0,280
104,20211115,74.0,250
105,20211115,71.0,230
106,20211115,72.0,270
107,20211115,63.0,270
108,20211115,64.0,340
109,20211115,69.0,240
110,20211115,73.0,330
111,20211115,70.0,350
112,20211115,56.0,490
113,20211115,43.0,1010
114,20211115,75.0,920
115,20211115,41.0,430
116,20211115,34.0,960
117,20211115,35.0,590
118,20211115,36.0,440
119,20211115,47.0,380
120,20211115,40.0,440
121,20211115,44.0,400
122,20211115,53.0,360
123,20211115,31.0,360
124,20211115,0.0,310
125,20211115,5.0,220
126,20211115,3.0,270
127,20211115,2.0,320
128,20211115,1.0,360
129,20211115,7.0,290
130,20211115,6.0,280
131,20211115,4.0,310
132,20211115,8.0,290
133,20211115,45.0,440
134,20211115,57.0,310
135,20211115,38.0,500
136,20211115,29.0,360
137,20211115,37.0,420
138,20211115,39.0,250
139,20211115,33.0,360
140,20211115,49.0,400
141,20211115,24.0,300
142,20211115,20.0,360
143,20211115,26.0,350
144,20211115,12.0,310
145,20211115,21.0,280
146,20211115,10.0,320
147,20211115,9.0,300
148,20211115,19.0,320
149,20211115,11.0,340
150,20211115,27.0,340
151,20211115,15.0,380
152,20211115,13.0,370
153,20211115,76.0,360
154,20211115,54.0,340
155,20211115,52.0,300
156,20211122,74.0,230
157,20211122,71.0,480
158,20211122,72.0,430
159,20211122,63.0,390
160,20211122,64.0,440
161,20211122,69.0,240
162,20211122,73.0,340
163,20211122,70.0,260
164,20211122,56.0,920
165,20211122,75.0,740
166,20211122,41.0,500
167,20211122,34.0,740
168,20211122,35.0,480
169,20211122,36.0,360
170,20211122,47.0,300
171,20211122,40.0,350
172,20211122,44.0,340
173,20211122,53.0,290
174,20211122,31.0,270
175,20211122,0.0,370
176,20211122,5.0,250
177,20211122,3.0,370
178,20211122,2.0,350
179,20211122,1.0,610
180,20211122,7.0,380
181,20211122,6.0,380
182,20211122,4.0,350
183,20211122,8.0,370
184,20211122,45.0,470
185,20211122,57.0,460
186,20211122,38.0,350
187,20211122,29.0,590
188,20211122,37.0,360
189,20211122,39.0,220
190,20211122,33.0,330
191,20211122,49.0,340
192,20211122,24.0,280
193,20211122,20.0,260
194,20211122,26.0,180
195,20211122,12.0,450
196,20211122,21.0,230
197,20211122,10.0,220
198,20211122,9.0,220
199,20211122,19.0,240
200,20211122,11.0,250
201,20211122,27.0,220
202,20211122,15.0,270
203,20211122,13.0,280
204,20211122,76.0,380
205,20211122,54.0,370
206,20211122,52.0,200
207,20211201,74.0,410
208,20211201,71.0,370
209,20211201,72.0,410
210,20211201,63.0,390
211,20211201,64.0,320
212,20211201,69.0,460
213,20211201,73.0,330
214,20211201,70.0,350
215,20211201,56.0,460
216,20211201,75.0,770
217,20211201,41.0,440
218,20211201,34.0,790
219,20211201,35.0,530
220,20211201,36.0,450
221,20211201,47.0,380
222,20211201,40.0,440
223,20211201,44.0,460
224,20211201,53.0,400
225,20211201,31.0,410
226,20211201,0.0,360
227,20211201,5.0,220
228,20211201,3.0,330
229,20211201,2.0,320
230,20211201,1.0,390
231,20211201,7.0,370
232,20211201,6.0,290
233,20211201,4.0,350
234,20211201,8.0,380
235,20211201,45.0,390
236,20211201,57.0,330
237,20211201,38.0,380
238,20211201,29.0,390
239,20211201,37.0,450
240,20211201,39.0,390
241,20211201,33.0,480
242,20211201,49.0,470
243,20211201,24.0,360
244,20211201,20.0,350
245,20211201,26.0,360
246,20211201,12.0,350
247,20211201,21.0,420
248,20211201,10.0,490
249,20211201,9.0,470
250,20211201,19.0,390
251,20211201,11.0,590
252,20211201,27.0,400
253,20211201,15.0,390
254,20211201,13.0,440
255,20211201,76.0,430
256,20211201,54.0,430
257,20211201,52.0,430
258,20211208,74.0,350
259,20211208,71.0,380
260,20211208,72.0,370
261,20211208,63.0,330
262,20211208,64.0,300
263,20211208,69.0,280
264,20211208,73.0,310
265,20211208,70.0,300
266,20211208,56.0,400
267,20211208,41.0,450
268,20211208,35.0,720
269,20211208,36.0,350
270,20211208,47.0,300
271,20211208,40.0,330
272,20211208,44.0,360
273,20211208,53.0,320
274,20211208,31.0,320
275,20211208,0.0,250
276,20211208,5.0,260
277,20211208,3.0,330
278,20211208,2.0,300
279,20211208,1.0,420
280,20211208,7.0,310
281,20211208,6.0,300
282,20211208,4.0,320
283,20211208,8.0,340
284,20211208,45.0,440
285,20211208,57.0,420
286,20211208,38.0,430
287,20211208,29.0,510
288,20211208,37.0,460
289,20211208,39.0,310
290,20211208,33.0,360
291,20211208,49.0,340
292,20211208,24.0,310
293,20211208,20.0,310
294,20211208,26.0,320
295,20211208,12.0,320
296,20211208,21.0,310
297,20211208,10.0,340
298,20211208,9.0,300
299,20211208,19.0,300
300,20211208,11.0,380
301,20211208,27.0,340
302,20211208,15.0,320
303,20211208,13.0,330
304,20211208,76.0,360
305,20211208,54.0,320
306,20211208,52.0,310
307,20211215,74.0,280
308,20211215,71.0,270
309,20211215,72.0,340
310,20211215,63.0,330
311,20211215,64.0,530
312,20211215,69.0,440
