,date,provinceNo,co
18,20210708,53.0,710
19,20210708,31.0,690
20,20210708,0.0,330
21,20210708,5.0,250
22,20210708,3.0,320
23,20210708,2.0,300
24,20210708,1.0,610
25,20210708,7.0,480
26,20210708,6.0,240
27,20210708,4.0,340
28,20210708,8.0,310
29,20210708,45.0,360
30,20210708,57.0,190
31,20210708,38.0,310
32,20210708,29.0,340
33,20210708,37.0,390
34,20210708,39.0,220
35,20210708,33.0,350
36,20210708,49.0,280
37,20210708,24.0,500
38,20210708,20.0,360
39,20210708,26.0,640
40,20210708,12.0,310
41,20210708,21.0,400
42,20210708,10.0,420
43,20210708,9.0,470
44,20210708,19.0,450
45,20210708,11.0,610
46,20210708,27.0,240
47,20210708,15.0,290
48,20210708,13.0,320
49,20210708,76.0,270
50,20210708,54.0,190
51,20210708,52.0,160
0,20210715,74.0,290
1,20210715,71.0,420
2,20210715,72.0,290
3,20210715,63.0,220
4,20210715,64.0,290
5,20210715,69.0,300
6,20210715,73.0,240
7,20210715,70.0,190
8,20210715,56.0,200
9,20210715,43.0,350
10,20210715,75.0,1790
11,20210715,41.0,460
12,20210715,34.0,3710
13,20210715,35.0,3850
14,20210715,36.0,1390
15,20210715,47.0,270
16,20210715,40.0,660
17,20210715,44.0,740
18,20210715,53.0,260
19,20210715,31.0,280
20,20210715,0.0,310
21,20210715,5.0,140
22,20210715,3.0,310
23,20210715,2.0,300
24,20210715,1.0,270
25,20210715,7.0,250
26,20210715,6.0,360
27,20210715,4.0,400
28,20210715,8.0,460
29,20210715,45.0,530
30,20210715,57.0,260
31,20210715,38.0,440
32,20210715,29.0,670
33,20210715,37.0,490
34,20210715,39.0,660
35,20210715,33.0,600
36,20210715,49.0,360
37,20210715,24.0,560
38,20210715,20.0,500
39,20210715,26.0,530
40,20210715,12.0,400
41,20210715,21.0,400
42,20210715,10.0,420
43,20210715,9.0,460
44,20210715,19.0,350
45,20210715,11.0,420
46,20210715,27.0,470
47,20210715,15.0,280
48,20210715,13.0,370
49,20210715,76.0,360
50,20210715,54.0,260
51,20210715,52.0,190
0,20210722,74.0,240
1,20210722,71.0,360
2,20210722,72.0,290
3,20210722,63.0,210
4,20210722,64.0,260
5,20210722,69.0,300
6,20210722,73.0,240
7,20210722,70.0,180
8,20210722,56.0,210
9,20210722,43.0,230
10,20210722,75.0,430
11,20210722,41.0,230
12,20210722,34.0,700
13,20210722,35.0,790
14,20210722,36.0,750
15,20210722,47.0,670
16,20210722,40.0,530
17,20210722,44.0,300
18,20210722,53.0,220
19,20210722,31.0,220
20,20210722,0.0,260
21,20210722,5.0,130
22,20210722,3.0,230
23,20210722,2.0,210
24,20210722,1.0,240
25,20210722,7.0,190
26,20210722,6.0,270
27,20210722,4.0,260
28,20210722,8.0,290
29,20210722,45.0,340
30,20210722,57.0,270
31,20210722,38.0,290
32,20210722,29.0,230
33,20210722,37.0,260
34,20210722,39.0,390
35,20210722,33.0,240
36,20210722,49.0,240
37,20210722,24.0,260
38,20210722,20.0,240
39,20210722,26.0,310
40,20210722,12.0,340
41,20210722,21.0,290
42,20210722,10.0,310
43,20210722,9.0,250
44,20210722,19.0,230
45,20210722,11.0,250
46,20210722,27.0,220
47,20210722,15.0,200
48,20210722,13.0,200
49,20210722,76.0,200
50,20210722,54.0,180
51,20210722,52.0,180
0,20210801,74.0,280
1,20210801,71.0,290
2,20210801,72.0,230
3,20210801,63.0,190
4,20210801,64.0,180
5,20210801,69.0,240
6,20210801,73.0,180
7,20210801,70.0,180
8,20210801,56.0,170
9,20210801,43.0,240
10,20210801,75.0,530
11,20210801,41.0,320
12,20210801,34.0,850
13,20210801,35.0,550
14,20210801,36.0,200
15,20210801,47.0,210
16,20210801,40.0,170
17,20210801,44.0,160
18,20210801,53.0,600
19,20210801,31.0,490
20,20210801,0.0,250
21,20210801,5.0,170
22,20210801,3.0,200
23,20210801,2.0,200
24,20210801,1.0,280
25,20210801,7.0,210
26,20210801,6.0,210
27,20210801,4.0,210
28,20210801,8.0,230
29,20210801,45.0,240
30,20210801,57.0,200
31,20210801,38.0,270
32,20210801,29.0,250
33,20210801,37.0,240
34,20210801,39.0,220
35,20210801,33.0,200
36,20210801,49.0,180
37,20210801,24.0,220
38,20210801,20.0,190
39,20210801,26.0,220
40,20210801,12.0,230
41,20210801,21.0,230
42,20210801,10.0,240
43,20210801,9.0,220
44,20210801,19.0,220
45,20210801,11.0,200
46,20210801,27.0,260
47,20210801,15.0,240
48,20210801,13.0,240
49,20210801,76.0,170
50,20210801,54.0,190
51,20210801,52.0,180
0,20210808,74.0,350
1,20210808,71.0,260
2,20210808,72.0,340
3,20210808,63.0,240
4,20210808,64.0,200
5,20210808,69.0,180
6,20210808,73.0,180
7,20210808,70.0,160
8,20210808,56.0,160
9,20210808,43.0,220
10,20210808,75.0,590
11,20210808,41.0,290
12,20210808,34.0,980
13,20210808,35.0,670
14,20210808,36.0,170
15,20210808,47.0,170
16,20210808,40.0,200
17,20210808,44.0,200
18,20210808,53.0,780
19,20210808,31.0,600
20,20210808,0.0,240
21,20210808,5.0,240
22,20210808,3.0,240
23,20210808,2.0,220
24,20210808,1.0,370
25,20210808,7.0,240
26,20210808,6.0,200
27,20210808,4.0,200
28,20210808,8.0,200
29,20210808,45.0,180
30,20210808,57.0,170
31,20210808,38.0,230
32,20210808,29.0,230
33,20210808,37.0,250
34,20210808,39.0,210
35,20210808,33.0,200
36,20210808,49.0,200
37,20210808,24.0,200
38,20210808,20.0,200
39,20210808,26.0,230
40,20210808,12.0,220
41,20210808,21.0,230
42,20210808,10.0,310
43,20210808,9.0,340
44,20210808,19.0,310
45,20210808,11.0,210
46,20210808,27.0,220
47,20210808,15.0,250
48,20210808,13.0,220
49,20210808,76.0,180
50,20210808,54.0,160
51,20210808,52.0,160
0,20210815,74.0,260
1,20210815,71.0,440
2,20210815,72.0,400
3,20210815,63.0,280
4,20210815,64.0,270
5,20210815,69.0,320
6,20210815,73.0,240
7,20210815,70.0,240
8,20210815,56.0,170
9,20210815,43.0,210
10,20210815,75.0,440
11,20210815,41.0,230
12,20210815,34.0,740
13,20210815,35.0,850
14,20210815,36.0,1300
15,20210815,47.0,280
16,20210815,40.0,1180
17,20210815,44.0,520
18,20210815,53.0,220
19,20210815,31.0,240
20,20210815,0.0,220
21,20210815,5.0,140
22,20210815,3.0,220
23,20210815,2.0,180
24,20210815,1.0,260
25,20210815,7.0,210
26,20210815,6.0,240
27,20210815,4.0,250
28,20210815,8.0,310
29,20210815,45.0,370
30,20210815,57.0,300
31,20210815,38.0,440
32,20210815,29.0,240
33,20210815,37.0,400
34,20210815,39.0,430
35,20210815,33.0,210
36,20210815,49.0,200
37,20210815,24.0,580
38,20210815,20.0,340
39,20210815,26.0,490
40,20210815,12.0,250
41,20210815,21.0,220
42,20210815,10.0,240
43,20210815,9.0,250
44,20210815,19.0,240
45,20210815,11.0,180
46,20210815,27.0,200
47,20210815,15.0,210
48,20210815,13.0,200
49,20210815,76.0,180
50,20210815,54.0,190
51,20210815,52.0,260
0,20210822,74.0,230
1,20210822,71.0,180
2,20210822,72.0,250
3,20210822,63.0,190
4,20210822,64.0,190
5,20210822,69.0,240
6,20210822,73.0,210
7,20210822,70.0,180
8,20210822,56.0,160
9,20210822,43.0,350
10,20210822,75.0,1080
11,20210822,41.0,520
12,20210822,34.0,1870
13,20210822,35.0,1580
14,20210822,36.0,750
15,20210822,47.0,280
16,20210822,40.0,430
17,20210822,44.0,240
18,20210822,53.0,220
19,20210822,31.0,220
20,20210822,0.0,280
21,20210822,5.0,190
22,20210822,3.0,210
23,20210822,2.0,260
24,20210822,1.0,370
25,20210822,7.0,240
26,20210822,6.0,200
27,20210822,4.0,330
28,20210822,8.0,340
29,20210822,45.0,290
30,20210822,57.0,160
31,20210822,38.0,510
32,20210822,29.0,360
33,20210822,37.0,670
34,20210822,39.0,320
35,20210822,33.0,240
36,20210822,49.0,240
37,20210822,24.0,640
38,20210822,20.0,470
39,20210822,26.0,620
40,20210822,12.0,390
41,20210822,21.0,450
42,20210822,10.0,410
43,20210822,9.0,440
44,20210822,19.0,320
45,20210822,11.0,230
46,20210822,27.0,270
47,20210822,15.0,230
48,20210822,13.0,220
49,20210822,76.0,220
50,20210822,54.0,180
51,20210822,52.0,180
0,20210901,74.0,340
1,20210901,71.0,290
2,20210901,72.0,440
3,20210901,63.0,210
4,20210901,64.0,240
5,20210901,69.0,240
6,20210901,73.0,220
7,20210901,70.0,170
8,20210901,56.0,170
9,20210901,43.0,410
10,20210901,75.0,2210
11,20210901,41.0,610
12,20210901,34.0,4600
13,20210901,35.0,3780
14,20210901,36.0,840
15,20210901,47.0,2100
16,20210901,40.0,1240
17,20210901,44.0,880
18,20210901,53.0,2130
19,20210901,31.0,2960
20,20210901,0.0,330
21,20210901,5.0,270
22,20210901,3.0,280
23,20210901,2.0,290
24,20210901,1.0,640
25,20210901,7.0,570
26,20210901,6.0,400
27,20210901,4.0,310
28,20210901,8.0,360
29,20210901,45.0,600
30,20210901,57.0,360
31,20210901,38.0,490
32,20210901,29.0,470
33,20210901,37.0,760
34,20210901,39.0,300
35,20210901,33.0,840
36,20210901,49.0,690
37,20210901,24.0,300
38,20210901,20.0,350
39,20210901,26.0,340
40,20210901,12.0,230
41,20210901,21.0,300
42,20210901,10.0,500
43,20210901,9.0,420
44,20210901,19.0,510
45,20210901,11.0,440
46,20210901,27.0,330
47,20210901,15.0,500
48,20210901,13.0,500
49,20210901,76.0,390
50,20210901,54.0,210
51,20210901,52.0,240
0,20210908,74.0,210
1,20210908,71.0,160
2,20210908,72.0,210
3,20210908,63.0,160
4,20210908,64.0,180
5,20210908,69.0,200
6,20210908,73.0,180
7,20210908,70.0,160
8,20210908,56.0,250
9,20210908,43.0,1030
10,20210908,75.0,2570
11,20210908,41.0,3010
12,20210908,34.0,1690
13,20210908,35.0,840
14,20210908,36.0,470
15,20210908,47.0,450
16,20210908,40.0,390
17,20210908,44.0,360
18,20210908,53.0,500
19,20210908,31.0,540
20,20210908,0.0,400
21,20210908,5.0,200
22,20210908,3.0,380
23,20210908,2.0,350
24,20210908,1.0,620
25,20210908,7.0,570
26,20210908,6.0,360
27,20210908,4.0,290
28,20210908,8.0,300
29,20210908,45.0,390
30,20210908,57.0,260
31,20210908,38.0,490
32,20210908,29.0,260
33,20210908,37.0,550
34,20210908,39.0,350
35,20210908,33.0,380
36,20210908,49.0,340
37,20210908,24.0,530
38,20210908,20.0,420
39,20210908,26.0,510
40,20210908,12.0,480
41,20210908,21.0,480
42,20210908,10.0,540
43,20210908,9.0,500
44,20210908,19.0,500
45,20210908,11.0,530
46,20210908,27.0,290
47,20210908,15.0,520
48,20210908,13.0,520
49,20210908,76.0,1000
50,20210908,54.0,1050
51,20210908,52.0,570
0,20210915,74.0,200
1,20210915,71.0,250
2,20210915,72.0,260
3,20210915,63.0,190
4,20210915,64.0,200
5,20210915,69.0,220
6,20210915,73.0,190
7,20210915,70.0,200
8,20210915,56.0,230
9,20210915,43.0,290
10,20210915,75.0,820
11,20210915,41.0,290
12,20210915,34.0,1420
13,20210915,35.0,2460
14,20210915,36.0,1740
15,20210915,47.0,430
16,20210915,40.0,720
17,20210915,44.0,1120
18,20210915,53.0,220
19,20210915,31.0,290
20,20210915,0.0,450
21,20210915,5.0,260
22,20210915,3.0,370
23,20210915,2.0,400
24,20210915,1.0,390
25,20210915,7.0,340
26,20210915,6.0,410
27,20210915,4.0,410
28,20210915,8.0,440
29,20210915,45.0,490
30,20210915,57.0,260
31,20210915,38.0,450
32,20210915,29.0,280
33,20210915,37.0,430
34,20210915,39.0,510
35,20210915,33.0,310
36,20210915,49.0,400
37,20210915,24.0,410
38,20210915,20.0,480
39,20210915,26.0,530
40,20210915,12.0,300
41,20210915,21.0,370
42,20210915,10.0,530
43,20210915,9.0,390
44,20210915,19.0,300
45,20210915,11.0,320
46,20210915,27.0,340
47,20210915,15.0,230
48,20210915,13.0,590
49,20210915,76.0,200
50,20210915,54.0,190
51,20210915,52.0,200
0,20210922,74.0,210
1,20210922,71.0,200
2,20210922,72.0,200
3,20210922,63.0,180
4,20210922,64.0,200
5,20210922,69.0,220
6,20210922,73.0,220
7,20210922,70.0,180
8,20210922,56.0,720
9,20210922,43.0,280
10,20210922,75.0,640
11,20210922,41.0,230
12,20210922,34.0,1070
13,20210922,35.0,1300
14,20210922,36.0,480
15,20210922,47.0,230
16,20210922,40.0,390
17,20210922,44.0,550
18,20210922,53.0,200
19,20210922,31.0,220
20,20210922,0.0,300
21,20210922,5.0,260
22,20210922,3.0,260
23,20210922,2.0,250
24,20210922,1.0,370
25,20210922,7.0,280
26,20210922,6.0,270
27,20210922,4.0,260
28,20210922,8.0,300
29,20210922,45.0,520
30,20210922,57.0,480
31,20210922,38.0,580
32,20210922,29.0,560
33,20210922,37.0,650
34,20210922,39.0,390
35,20210922,33.0,950
36,20210922,49.0,1480
37,20210922,24.0,300
38,20210922,20.0,430
39,20210922,26.0,410
40,20210922,12.0,320
41,20210922,21.0,360
42,20210922,10.0,460
43,20210922,9.0,400
44,20210922,19.0,360
45,20210922,11.0,250
46,20210922,27.0,330
47,20210922,15.0,230
48,20210922,13.0,260
49,20210922,76.0,220
50,20210922,54.0,180
51,20210922,52.0,180
0,20211001,74.0,220
1,20211001,71.0,350
2,20211001,72.0,390
3,20211001,63.0,290
4,20211001,64.0,270
5,20211001,69.0,220
6,20211001,73.0,190
7,20211001,70.0,270
8,20211001,56.0,620
9,20211001,43.0,360
10,20211001,75.0,930
11,20211001,41.0,390
12,20211001,34.0,1630
13,20211001,35.0,2310
14,20211001,36.0,2000
15,20211001,47.0,670
16,20211001,40.0,1050
17,20211001,44.0,1480
18,20211001,53.0,360
19,20211001,31.0,540
20,20211001,0.0,420
21,20211001,5.0,220
22,20211001,3.0,370
23,20211001,2.0,310
24,20211001,1.0,530
25,20211001,7.0,380
26,20211001,6.0,380
27,20211001,4.0,530
28,20211001,8.0,480
29,20211001,45.0,610
30,20211001,57.0,480
31,20211001,38.0,780
32,20211001,29.0,660
33,20211001,37.0,1090
34,20211001,39.0,380
35,20211001,33.0,2130
36,20211001,49.0,1710
37,20211001,24.0,510
38,20211001,20.0,370
39,20211001,26.0,550
40,20211001,12.0,330
41,20211001,21.0,420
42,20211001,10.0,520
43,20211001,9.0,500
44,20211001,19.0,520
45,20211001,11.0,500
46,20211001,27.0,410
47,20211001,15.0,470
48,20211001,13.0,960
49,20211001,76.0,460
50,20211001,54.0,320
51,20211001,52.0,370
0,20211008,74.0,200
1,20211008,71.0,180
2,20211008,72.0,210
3,20211008,63.0,180
4,20211008,64.0,200
5,20211008,69.0,200
6,20211008,73.0,200
7,20211008,70.0,180
8,20211008,56.0,350
9,20211008,43.0,880
10,20211008,75.0,2830
11,20211008,41.0,2910
12,20211008,34.0,3770
13,20211008,35.0,2110
14,20211008,36.0,590
15,20211008,47.0,450
16,20211008,40.0,530
17,20211008,44.0,420
18,20211008,53.0,610
19,20211008,31.0,570
20,20211008,0.0,250
21,20211008,5.0,200
22,20211008,3.0,260
23,20211008,2.0,220
24,20211008,1.0,600
25,20211008,7.0,670
26,20211008,6.0,300
27,20211008,4.0,280
28,20211008,8.0,380
29,20211008,45.0,420
30,20211008,57.0,290
31,20211008,38.0,540
32,20211008,29.0,340
33,20211008,37.0,470
34,20211008,39.0,300
35,20211008,33.0,450
36,20211008,49.0,420
37,20211008,24.0,300
38,20211008,20.0,240
39,20211008,26.0,300
40,20211008,12.0,330
41,20211008,21.0,280
42,20211008,10.0,370
43,20211008,9.0,350
44,20211008,19.0,450
45,20211008,11.0,440
46,20211008,27.0,430
47,20211008,15.0,380
48,20211008,13.0,450
49,20211008,76.0,870
50,20211008,54.0,670
51,20211008,52.0,1030
0,20211015,74.0,310
1,20211015,71.0,220
2,20211015,72.0,380
3,20211015,63.0,220
4,20211015,64.0,210
5,20211015,69.0,200
6,20211015,73.0,200
7,20211015,70.0,160
8,20211015,56.0,280
9,20211015,43.0,2210
10,20211015,75.0,3350
11,20211015,41.0,860
12,20211015,34.0,3510
13,20211015,35.0,3340
14,20211015,36.0,1680
15,20211015,47.0,460
16,20211015,40.0,890
17,20211015,44.0,1520
18,20211015,53.0,310
19,20211015,31.0,330
20,20211015,0.0,300
21,20211015,5.0,240
22,20211015,3.0,290
23,20211015,2.0,290
24,20211015,1.0,360
25,20211015,7.0,290
26,20211015,6.0,280
27,20211015,4.0,280
28,20211015,8.0,320
29,20211015,45.0,490
30,20211015,57.0,330
31,20211015,38.0,480
32,20211015,29.0,770
33,20211015,37.0,710
34,20211015,39.0,430
35,20211015,33.0,700
36,20211015,49.0,670
37,20211015,24.0,300
38,20211015,20.0,310
39,20211015,26.0,300
40,20211015,12.0,290
41,20211015,21.0,270
42,20211015,10.0,460
43,20211015,9.0,290
44,20211015,19.0,490
45,20211015,11.0,640
46,20211015,27.0,240
47,20211015,15.0,300
48,20211015,13.0,870
49,20211015,76.0,350
50,20211015,54.0,180
51,20211015,52.0,150
0,20211022,74.0,450
1,20211022,71.0,350
2,20211022,72.0,360
3,20211022,63.0,340
4,20211022,64.0,500
5,20211022,69.0,420
6,20211022,73.0,460
7,20211022,70.0,330
8,20211022,56.0,1520
9,20211022,43.0,980
10,20211022,75.0,1030
11,20211022,41.0,610
12,20211022,34.0,1140
13,20211022,35.0,730
14,20211022,36.0,570
15,20211022,47.0,480
16,20211022,40.0,580
17,20211022,44.0,540
18,20211022,53.0,510
19,20211022,31.0,520
20,20211022,0.0,450
21,20211022,5.0,240
22,20211022,3.0,440
23,20211022,2.0,440
24,20211022,1.0,560
25,20211022,7.0,500
26,20211022,6.0,490
27,20211022,4.0,460
28,20211022,8.0,520
29,20211022,45.0,1210
30,20211022,57.0,760
31,20211022,38.0,660
32,20211022,29.0,1060
33,20211022,37.0,500
34,20211022,39.0,410
35,20211022,33.0,630
36,20211022,49.0,630
37,20211022,24.0,420
38,20211022,20.0,470
39,20211022,26.0,480
40,20211022,12.0,420
41,20211022,21.0,470
42,20211022,10.0,490
43,20211022,9.0,510
44,20211022,19.0,530
45,20211022,11.0,350
46,20211022,27.0,340
47,20211022,15.0,450
48,20211022,13.0,450
49,20211022,76.0,480
50,20211022,54.0,440
51,20211022,52.0,460
0,20211101,74.0,270
1,20211101,71.0,270
2,20211101,72.0,250
3,20211101,63.0,240
4,20211101,64.0,250
5,20211101,69.0,240
6,20211101,73.0,250
7,20211101,70.0,240
8,20211101,56.0,510
9,20211101,43.0,700
10,20211101,75.0,630
11,20211101,41.0,310
12,20211101,34.0,690
13,20211101,35.0,460
14,20211101,36.0,380
15,20211101,47.0,340
16,20211101,40.0,390
17,20211101,44.0,380
18,20211101,53.0,320
19,20211101,31.0,310
20,20211101,0.0,400
21,20211101,5.0,360
22,20211101,3.0,400
23,20211101,2.0,330
24,20211101,1.0,460
25,20211101,7.0,400
26,20211101,6.0,400
27,20211101,4.0,370
28,20211101,8.0,390
29,20211101,45.0,480
30,20211101,57.0,500
31,20211101,38.0,550
32,20211101,29.0,540
33,20211101,37.0,520
34,20211101,39.0,310
35,20211101,33.0,400
36,20211101,49.0,370
37,20211101,24.0,390
38,20211101,20.0,390
39,20211101,26.0,370
40,20211101,12.0,350
41,20211101,21.0,370
42,20211101,10.0,380
43,20211101,9.0,330
44,20211101,19.0,340
45,20211101,11.0,450
46,20211101,27.0,290
47,20211101,15.0,360
48,20211101,13.0,360
49,20211101,76.0,250
50,20211101,54.0,260
51,20211101,52.0,250
0,20211108,74.0,270
1,20211108,71.0,280
2,20211108,72.0,270
3,20211108,63.0,250
4,20211108,64.0,240
5,20211108,69.0,220
6,20211108,73.0,230
7,20211108,70.0,240
8,20211108,56.0,490
9,20211108,43.0,670
10,20211108,75.0,550
11,20211108,41.0,360
12,20211108,34.0,570
13,20211108,35.0,420
14,20211108,36.0,330
15,20211108,47.0,250
16,20211108,40.0,260
17,20211108,44.0,300
18,20211108,53.0,260
19,20211108,31.0,240
20,20211108,0.0,300
21,20211108,5.0,360
22,20211108,3.0,280
23,20211108,2.0,300
24,20211108,1.0,320
25,20211108,7.0,340
26,20211108,6.0,270
27,20211108,4.0,340
28,20211108,8.0,290
29,20211108,45.0,510
30,20211108,57.0,540
31,20211108,38.0,350
32,20211108,29.0,580
33,20211108,37.0,480
34,20211108,39.0,420
35,20211108,33.0,260
36,20211108,49.0,280
37,20211108,24.0,410
38,20211108,20.0,470
39,20211108,26.0,510
40,20211108,12.0,390
41,20211108,21.0,440
42,20211108,10.0,520
43,20211108,9.0,490
44,20211108,19.0,450
45,20211108,11.0,410
46,20211108,27.0,450
47,20211108,15.0,550
48,20211108,13.0,400
49,20211108,76.0,330
50,20211108,54.0,360
51,20211108,52.0,280
0,20211115,74.0,250
1,20211115,71.0,230
2,20211115,72.0,270
3,20211115,63.0,270
4,20211115,64.0,340
5,20211115,69.0,240
6,20211115,73.0,330
7,20211115,70.0,350
8,20211115,56.0,490
9,20211115,43.0,1010
10,20211115,75.0,920
11,20211115,41.0,430
12,20211115,34.0,960
13,20211115,35.0,590
14,20211115,36.0,440
15,20211115,47.0,380
16,20211115,40.0,440
17,20211115,44.0,400
18,20211115,53.0,360
19,20211115,31.0,360
20,20211115,0.0,310
21,20211115,5.0,220
22,20211115,3.0,270
23,20211115,2.0,320
24,20211115,1.0,360
25,20211115,7.0,290
26,20211115,6.0,280
27,20211115,4.0,310
28,20211115,8.0,290
29,20211115,45.0,440
30,20211115,57.0,310
31,20211115,38.0,500
32,20211115,29.0,360
33,20211115,37.0,420
34,20211115,39.0,250
35,20211115,33.0,360
36,20211115,49.0,400
37,20211115,24.0,300
38,20211115,20.0,360
39,20211115,26.0,350
40,20211115,12.0,310
41,20211115,21.0,280
42,20211115,10.0,320
43,20211115,9.0,300
44,20211115,19.0,320
45,20211115,11.0,340
46,20211115,27.0,340
47,20211115,15.0,380
48,20211115,13.0,370
49,20211115,76.0,360
50,20211115,54.0,340
51,20211115,52.0,300
0,20211122,74.0,230
1,20211122,71.0,480
2,20211122,72.0,430
3,20211122,63.0,390
4,20211122,64.0,440
5,20211122,69.0,240
6,20211122,73.0,340
7,20211122,70.0,260
8,20211122,56.0,920
9,20211122,43.0,3170
10,20211122,75.0,740
11,20211122,41.0,500
12,20211122,34.0,740
13,20211122,35.0,480
14,20211122,36.0,360
15,20211122,47.0,300
16,20211122,40.0,350
17,20211122,44.0,340
18,20211122,53.0,290
19,20211122,31.0,270
20,20211122,0.0,370
21,20211122,5.0,250
22,20211122,3.0,370
23,20211122,2.0,350
24,20211122,1.0,610
25,20211122,7.0,380
26,20211122,6.0,380
27,20211122,4.0,350
28,20211122,8.0,370
29,20211122,45.0,470
30,20211122,57.0,460
31,20211122,38.0,350
32,20211122,29.0,590
33,20211122,37.0,360
34,20211122,39.0,220
35,20211122,33.0,330
36,20211122,49.0,340
37,20211122,24.0,280
38,20211122,20.0,260
39,20211122,26.0,180
40,20211122,12.0,450
41,20211122,21.0,230
42,20211122,10.0,220
43,20211122,9.0,220
44,20211122,19.0,240
45,20211122,11.0,250
46,20211122,27.0,220
47,20211122,15.0,270
48,20211122,13.0,280
49,20211122,76.0,380
50,20211122,54.0,370
51,20211122,52.0,200
0,20211201,74.0,410
1,20211201,71.0,370
2,20211201,72.0,410
3,20211201,63.0,390
4,20211201,64.0,320
5,20211201,69.0,460
6,20211201,73.0,330
7,20211201,70.0,350
8,20211201,56.0,460
9,20211201,43.0,1290
10,20211201,75.0,770
11,20211201,41.0,440
12,20211201,34.0,790
13,20211201,35.0,530
14,20211201,36.0,450
15,20211201,47.0,380
16,20211201,40.0,440
17,20211201,44.0,460
18,20211201,53.0,400
19,20211201,31.0,410
20,20211201,0.0,360
21,20211201,5.0,220
22,20211201,3.0,330
23,20211201,2.0,320
24,20211201,1.0,390
25,20211201,7.0,370
26,20211201,6.0,290
27,20211201,4.0,350
28,20211201,8.0,380
29,20211201,45.0,390
30,20211201,57.0,330
31,20211201,38.0,380
32,20211201,29.0,390
33,20211201,37.0,450
34,20211201,39.0,390
35,20211201,33.0,480
36,20211201,49.0,470
37,20211201,24.0,360
38,20211201,20.0,350
39,20211201,26.0,360
40,20211201,12.0,350
41,20211201,21.0,420
42,20211201,10.0,490
43,20211201,9.0,470
44,20211201,19.0,390
45,20211201,11.0,590
46,20211201,27.0,400
47,20211201,15.0,390
48,20211201,13.0,440
49,20211201,76.0,430
50,20211201,54.0,430
51,20211201,52.0,430
0,20211208,74.0,350
1,20211208,71.0,380
2,20211208,72.0,370
3,20211208,63.0,330
4,20211208,64.0,300
5,20211208,69.0,280
6,20211208,73.0,310
7,20211208,70.0,300
8,20211208,56.0,400
9,20211208,43.0,2760
10,20211208,75.0,1580
11,20211208,41.0,450
12,20211208,34.0,1440
13,20211208,35.0,720
14,20211208,36.0,350
15,20211208,47.0,300
16,20211208,40.0,330
17,20211208,44.0,360
18,20211208,53.0,320
19,20211208,31.0,320
20,20211208,0.0,250
21,20211208,5.0,260
22,20211208,3.0,330
23,20211208,2.0,300
24,20211208,1.0,420
25,20211208,7.0,310
26,20211208,6.0,300
27,20211208,4.0,320
28,20211208,8.0,340
29,20211208,45.0,440
30,20211208,57.0,420
31,20211208,38.0,430
32,20211208,29.0,510
33,20211208,37.0,460
34,20211208,39.0,310
35,20211208,33.0,360
36,20211208,49.0,340
37,20211208,24.0,310
38,20211208,20.0,310
39,20211208,26.0,320
40,20211208,12.0,320
41,20211208,21.0,310
42,20211208,10.0,340
43,20211208,9.0,300
44,20211208,19.0,300
45,20211208,11.0,380
46,20211208,27.0,340
47,20211208,15.0,320
48,20211208,13.0,330
49,20211208,76.0,360
50,20211208,54.0,320
51,20211208,52.0,310
0,20211215,74.0,280
1,20211215,71.0,270
2,20211215,72.0,340
3,20211215,63.0,330
4,20211215,64.0,530
5,20211215,69.0,440
6,20211215,73.0,520
7,20211215,70.0,680
8,20211215,56.0,490
9,20211215,43.0,2300
10,20211215,75.0,2110
11,20211215,41.0,2060
12,20211215,34.0,1410
13,20211215,35.0,760
14,20211215,36.0,470
15,20211215,47.0,400
16,20211215,40.0,460
17,20211215,44.0,440
18,20211215,53.0,390
19,20211215,31.0,400
20,20211215,0.0,430
21,20211215,5.0,230
22,20211215,3.0,360
23,20211215,2.0,370
24,20211215,1.0,840
25,20211215,7.0,620
26,20211215,6.0,420
27,20211215,4.0,350
28,20211215,8.0,380
29,20211215,45.0,570
30,20211215,57.0,450
31,20211215,38.0,490
32,20211215,29.0,520
33,20211215,37.0,540
34,20211215,39.0,350
35,20211215,33.0,470
36,20211215,49.0,440
37,20211215,24.0,440
38,20211215,20.0,460
39,20211215,26.0,450
40,20211215,12.0,380
41,20211215,21.0,360
42,20211215,10.0,400
43,20211215,9.0,380
44,20211215,19.0,400
45,20211215,11.0,440
46,20211215,27.0,390
47,20211215,15.0,450
48,20211215,13.0,450
49,20211215,76.0,460
50,20211215,54.0,430
51,20211215,52.0,460
0,20211222,74.0,540
1,20211222,71.0,510
2,20211222,72.0,580
3,20211222,63.0,400
4,20211222,64.0,360
5,20211222,69.0,380
6,20211222,73.0,340
7,20211222,70.0,390
8,20211222,56.0,480
9,20211222,43.0,2610
10,20211222,75.0,2760
11,20211222,41.0,1890
12,20211222,34.0,2770
13,20211222,35.0,1370
14,20211222,36.0,430
15,20211222,47.0,400
16,20211222,40.0,430
17,20211222,44.0,480
18,20211222,53.0,360
19,20211222,31.0,360
20,20211222,0.0,370
21,20211222,5.0,270
22,20211222,3.0,310
23,20211222,2.0,340
24,20211222,1.0,490
25,20211222,7.0,350
26,20211222,6.0,330
27,20211222,4.0,350
28,20211222,8.0,390
29,20211222,45.0,800
30,20211222,57.0,400
31,20211222,38.0,450
32,20211222,29.0,470
33,20211222,37.0,490
